  1.000E-03   5.142E+01   4.966E-03   5.142E+01   2.292E-04
   1.500E-03   4.423E+01   5.962E-03   4.423E+01   3.453E-04
   2.000E-03   3.849E+01   6.753E-03   3.850E+01   4.624E-04
   2.500E-03   3.411E+01   7.399E-03   3.412E+01   5.805E-04
   3.000E-03   3.070E+01   7.937E-03   3.070E+01   6.996E-04
   3.500E-03   2.797E+01   8.397E-03   2.797E+01   8.197E-04
   4.000E-03   2.573E+01   8.794E-03   2.574E+01   9.408E-04
   4.500E-03   2.387E+01   9.145E-03   2.388E+01   1.063E-03
   5.000E-03   2.229E+01   9.455E-03   2.230E+01   1.186E-03
   6.000E-03   1.975E+01   9.985E-03   1.976E+01   1.435E-03
   7.000E-03   1.779E+01   1.042E-02   1.780E+01   1.689E-03
   8.000E-03   1.623E+01   1.079E-02   1.624E+01   1.946E-03
   9.000E-03   1.495E+01   1.111E-02   1.496E+01   2.208E-03
   1.000E-02   1.388E+01   1.138E-02   1.390E+01   2.474E-03
   1.500E-02   1.040E+01   1.235E-02   1.041E+01   3.866E-03
   2.000E-02   8.456E+00   1.296E-02   8.468E+00   5.365E-03
   2.500E-02   7.199E+00   1.338E-02   7.213E+00   6.975E-03
   3.000E-02   6.316E+00   1.369E-02   6.330E+00   8.696E-03
   3.500E-02   5.658E+00   1.394E-02   5.672E+00   1.053E-02
   4.000E-02   5.149E+00   1.414E-02   5.163E+00   1.248E-02
   4.500E-02   4.741E+00   1.431E-02   4.756E+00   1.455E-02
   5.000E-02   4.408E+00   1.446E-02   4.422E+00   1.673E-02
   6.000E-02   3.893E+00   1.471E-02   3.908E+00   2.143E-02
   7.000E-02   3.514E+00   1.493E-02   3.529E+00   2.657E-02
   8.000E-02   3.223E+00   1.512E-02   3.238E+00   3.211E-02
   9.000E-02   2.992E+00   1.531E-02   3.007E+00   3.801E-02
   1.000E-01   2.804E+00   1.548E-02   2.820E+00   4.422E-02
   1.500E-01   2.226E+00   1.639E-02   2.242E+00   7.794E-02
   2.000E-01   1.930E+00   1.736E-02   1.947E+00   1.127E-01
   2.500E-01   1.753E+00   1.842E-02   1.771E+00   1.467E-01
   3.000E-01   1.636E+00   1.956E-02   1.656E+00   1.797E-01
   3.500E-01   1.556E+00   2.079E-02   1.576E+00   2.116E-01
   4.000E-01   1.497E+00   2.209E-02   1.519E+00   2.427E-01
   4.500E-01   1.453E+00   2.346E-02   1.477E+00   2.731E-01
   5.000E-01   1.420E+00   2.489E-02   1.445E+00   3.027E-01
   6.000E-01   1.374E+00   2.791E-02   1.402E+00   3.601E-01
   7.000E-01   1.345E+00   3.112E-02   1.376E+00   4.152E-01
   8.000E-01   1.327E+00   3.448E-02   1.362E+00   4.682E-01
   9.000E-01   1.316E+00   3.797E-02   1.354E+00   5.195E-01
   1.000E+00   1.308E+00   4.160E-02   1.350E+00   5.690E-01
   1.500E+00   1.304E+00   6.137E-02   1.365E+00   7.962E-01
   2.000E+00   1.317E+00   8.315E-02   1.400E+00   9.959E-01
   2.500E+00   1.333E+00   1.063E-01   1.440E+00   1.174E+00
   3.000E+00   1.349E+00   1.306E-01   1.480E+00   1.333E+00
   3.500E+00   1.365E+00   1.557E-01   1.520E+00   1.478E+00
   4.000E+00   1.378E+00   1.814E-01   1.560E+00   1.610E+00
   4.500E+00   1.391E+00   2.077E-01   1.599E+00   1.730E+00
   5.000E+00   1.403E+00   2.346E-01   1.638E+00   1.842E+00
   6.000E+00   1.424E+00   2.896E-01   1.713E+00   2.043E+00
   7.000E+00   1.442E+00   3.460E-01   1.788E+00   2.219E+00
   8.000E+00   1.457E+00   4.036E-01   1.861E+00   2.377E+00
   9.000E+00   1.471E+00   4.622E-01   1.933E+00   2.521E+00
   1.000E+01   1.483E+00   5.216E-01   2.005E+00   2.652E+00
   1.500E+01   1.529E+00   8.279E-01   2.357E+00   3.192E+00
   2.000E+01   1.560E+00   1.145E+00   2.704E+00   3.610E+00
