   1.000E-03   1.050E+01   4.190E-03   1.050E+01   0.000E+00
   1.500E-03   1.530E+01   5.681E-03   1.531E+01   0.000E+00
   2.000E-03   1.591E+01   7.273E-03   1.592E+01   0.000E+00
   2.500E-03   1.549E+01   8.746E-03   1.550E+01   6.382E-06
   3.000E-03   1.480E+01   1.008E-02   1.481E+01   7.792E-06
   3.500E-03   1.406E+01   1.129E-02   1.407E+01   9.246E-06
   4.000E-03   1.335E+01   1.238E-02   1.336E+01   1.074E-05
   4.500E-03   1.269E+01   1.338E-02   1.270E+01   1.229E-05
   5.000E-03   1.208E+01   1.429E-02   1.210E+01   1.387E-05
   6.000E-03   1.104E+01   1.593E-02   1.106E+01   1.717E-05
   7.000E-03   1.017E+01   1.734E-02   1.019E+01   2.064E-05
   8.000E-03   9.443E+00   1.859E-02   9.462E+00   2.429E-05
   9.000E-03   8.824E+00   1.970E-02   8.844E+00   2.810E-05
   1.000E-02   8.293E+00   2.070E-02   8.313E+00   3.207E-05
   1.500E-02   6.458E+00   2.465E-02   6.483E+00   5.441E-05
   2.000E-02   5.368E+00   2.754E-02   5.396E+00   8.068E-05
   2.500E-02   4.641E+00   2.983E-02   4.671E+00   1.107E-04
   3.000E-02   4.117E+00   3.175E-02   4.149E+00   1.444E-04
   3.500E-02   3.721E+00   3.341E-02   3.755E+00   1.814E-04
   4.000E-02   3.410E+00   3.488E-02   3.445E+00   2.218E-04
   4.500E-02   3.159E+00   3.622E-02   3.196E+00   2.652E-04
   5.000E-02   2.952E+00   3.745E-02   2.990E+00   3.117E-04
   6.000E-02   2.630E+00   3.966E-02   2.669E+00   4.131E-04
   7.000E-02   2.390E+00   4.162E-02   2.431E+00   5.250E-04
   8.000E-02   2.204E+00   4.340E-02   2.247E+00   6.464E-04
   9.000E-02   2.056E+00   4.505E-02   2.101E+00   7.767E-04
   1.000E-01   1.935E+00   4.658E-02   1.982E+00   9.149E-04
   1.500E-01   1.560E+00   5.310E-02   1.614E+00   1.705E-03
   2.000E-01   1.368E+00   5.856E-02   1.426E+00   2.616E-03
   2.500E-01   1.253E+00   6.357E-02   1.316E+00   3.606E-03
   3.000E-01   1.178E+00   6.839E-02   1.246E+00   4.648E-03
   3.500E-01   1.126E+00   7.315E-02   1.199E+00   5.723E-03
   4.000E-01   1.089E+00   7.789E-02   1.167E+00   6.821E-03
   4.500E-01   1.063E+00   8.265E-02   1.145E+00   7.932E-03
   5.000E-01   1.043E+00   8.743E-02   1.130E+00   9.053E-03
   6.000E-01   1.017E+00   9.708E-02   1.114E+00   1.131E-02
   7.000E-01   1.002E+00   1.069E-01   1.109E+00   1.359E-02
   8.000E-01   9.940E-01   1.167E-01   1.111E+00   1.589E-02
   9.000E-01   9.905E-01   1.267E-01   1.117E+00   1.823E-02
