   1.000E-03   2.881E+01   4.983E-03   2.882E+01   6.547E-05
   1.500E-03   2.819E+01   6.333E-03   2.820E+01   9.856E-05
   2.000E-03   2.594E+01   7.576E-03   2.595E+01   1.319E-04
   2.500E-03   2.375E+01   8.666E-03   2.376E+01   1.654E-04
   3.000E-03   2.184E+01   9.616E-03   2.185E+01   1.992E-04
   3.500E-03   2.021E+01   1.045E-02   2.022E+01   2.332E-04
   4.000E-03   1.882E+01   1.120E-02   1.883E+01   2.675E-04
   4.500E-03   1.762E+01   1.186E-02   1.763E+01   3.020E-04
   5.000E-03   1.658E+01   1.247E-02   1.660E+01   3.367E-04
   6.000E-03   1.487E+01   1.352E-02   1.489E+01   4.068E-04
   7.000E-03   1.352E+01   1.441E-02   1.354E+01   4.779E-04
   8.000E-03   1.242E+01   1.518E-02   1.244E+01   5.499E-04
   9.000E-03   1.151E+01   1.585E-02   1.153E+01   6.227E-04
   1.000E-02   1.075E+01   1.645E-02   1.076E+01   6.965E-04
   1.500E-02   8.185E+00   1.869E-02   8.204E+00   1.079E-03
   2.000E-02   6.718E+00   2.021E-02   6.738E+00   1.484E-03
   2.500E-02   5.758E+00   2.134E-02   5.780E+00   1.910E-03
   3.000E-02   5.077E+00   2.224E-02   5.099E+00   2.358E-03
   3.500E-02   4.566E+00   2.299E-02   4.589E+00   2.826E-03
   4.000E-02   4.168E+00   2.364E-02   4.192E+00   3.316E-03
   4.500E-02   3.849E+00   2.422E-02   3.873E+00   3.825E-03
   5.000E-02   3.587E+00   2.473E-02   3.611E+00   4.355E-03
   6.000E-02   3.180E+00   2.564E-02   3.206E+00   5.472E-03
   7.000E-02   2.880E+00   2.642E-02   2.906E+00   6.666E-03
   8.000E-02   2.648E+00   2.713E-02   2.675E+00   7.934E-03
   9.000E-02   2.464E+00   2.778E-02   2.492E+00   9.274E-03
   1.000E-01   2.314E+00   2.838E-02   2.343E+00   1.069E-02
   1.500E-01   1.852E+00   3.100E-02   1.883E+00   1.875E-02
   2.000E-01   1.614E+00   3.328E-02   1.648E+00   2.838E-02
   2.500E-01   1.473E+00   3.550E-02   1.508E+00   3.941E-02
   3.000E-01   1.380E+00   3.776E-02   1.417E+00   5.166E-02
   3.500E-01   1.315E+00   4.010E-02   1.355E+00   6.491E-02
   4.000E-01   1.269E+00   4.252E-02   1.311E+00   7.897E-02
   4.500E-01   1.235E+00   4.505E-02   1.280E+00   9.364E-02
   5.000E-01   1.209E+00   4.766E-02   1.256E+00   1.088E-01
   6.000E-01   1.174E+00   5.311E-02   1.227E+00   1.399E-01
   7.000E-01   1.152E+00   5.881E-02   1.211E+00   1.717E-01
   8.000E-01   1.139E+00   6.472E-02   1.204E+00   2.036E-01
   9.000E-01   1.132E+00   7.083E-02   1.203E+00   2.354E-01
   1.000E+00   1.128E+00   7.712E-02   1.205E+00   2.669E-01
   1.500E+00   1.132E+00   1.108E-01   1.243E+00   4.167E-01
   2.000E+00   1.149E+00   1.472E-01   1.296E+00   5.524E-01
   2.500E+00   1.168E+00   1.855E-01   1.354E+00   6.753E-01
   3.000E+00   1.186E+00   2.251E-01   1.411E+00   7.873E-01
   3.500E+00   1.203E+00   2.659E-01   1.469E+00   8.903E-01
   4.000E+00   1.218E+00   3.075E-01   1.525E+00   9.856E-01
   4.500E+00   1.232E+00   3.499E-01   1.582E+00   1.074E+00
   5.000E+00   1.244E+00   3.930E-01   1.637E+00   1.158E+00
   6.000E+00   1.266E+00   4.808E-01   1.747E+00   1.311E+00
   7.000E+00   1.285E+00   5.706E-01   1.855E+00   1.449E+00
