    0.01                 0
   0.011                 0
   0.012                 0
   0.014                 0
   0.016                 0
   0.018                 0
    0.02                 0
   0.023                 0
   0.026               nan
    0.03               inf
   0.035               inf
    0.04    8.6676737e+117
   0.045     1.8889016e+88
    0.05     1.1417032e+66
   0.055     3.5736989e+49
    0.06     1.5772843e+37
    0.07     4.5836988e+20
    0.08     5.3266711e+10
    0.09         32673.546
     0.1         3.2199207
    0.11      0.0073316199
    0.12     0.00012466045
    0.14     1.2483934e-06
    0.16     1.6125331e-07
    0.18     7.3402347e-08
     0.2      6.380159e-08
    0.23     9.2310538e-08
    0.26     1.7870218e-07
     0.3     4.8493395e-07
    0.35     1.6212368e-06
     0.4     4.7548194e-06
    0.45     1.2128742e-05
     0.5     2.7327302e-05
    0.55     5.5451652e-05
     0.6     0.00010315625
     0.7     0.00029116774
     0.8     0.00067132755
     0.9      0.0013392066
       1      0.0024009201
     1.1      0.0039693886
     1.2      0.0061618654
     1.4       0.012900826
     1.6       0.023596798
     1.8       0.039243728
       2       0.060842639
     2.3        0.10659482
     2.6        0.17136792
       3        0.29307014
     3.5        0.51276881
       4        0.82086807
     4.5         1.2306624
       5         1.7542458
     5.5         2.4023953
       6         3.1845097
       7         5.1812586
       8         7.7922155
       9         11.043385
      10         14.949026
      11         19.502669
      12          24.68774
      14         36.841882
      16         51.134152
      18         67.235304
      20         84.805117
      23         113.20766
      26         143.21111
      30         184.34526
      35         235.64869
      40         285.15618
      45         331.81136
      50         375.07752
      55         414.74889
      60         450.82351
      70         512.72604
      80          562.3583
      90         601.56407
     100         632.08846
     110         655.45782
     120         672.96018
     140          694.4462
     160         702.99562
     180         702.93415
     100         632.08846
     230         681.94773
     260          662.3823
     300         633.52576
     350         596.92164
     400         562.04602
     450         529.81978
     500         500.43459
     550         473.78047
     600         449.63238
     700         407.82816
     800         373.10711
     900         343.93101
    1000         319.12244
    2000         188.32187
    3000         135.81222
    4000         107.09472
    5000         88.935024
    6000         76.270642
    7000         66.894053
    8000         59.727086
    9000         54.054898
   10000          49.37671
-1                  -1
-2                  -2
