  1.6700000e+001  5.0855458e+001  8.8450920e-001  1.6968113e-001  0.0000000e+000  0.0000000e+000  0.0000000e+000
  1.9551221e+001  5.9741537e+001  1.3010593e+000  2.7069871e-001  0.0000000e+000  0.0000000e+000  0.0000000e+000
  2.2889236e+001  6.9242332e+001  1.8534822e+000  6.4813748e-001  0.0000000e+000  0.0000000e+000  0.0000000e+000
  2.6797156e+001  9.3715339e+001  2.0055896e+000  8.2912762e-001  0.0000000e+000  0.0000000e+000  0.0000000e+000
  3.1372282e+001  1.2826412e+002  3.1369256e+000  1.5606264e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
  3.6728528e+001  2.4600121e+002  6.6909836e+000  2.9179960e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
  4.2999255e+001  2.8708862e+002  1.0502992e+001  4.1227485e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
  5.0340594e+001  3.5004535e+002  2.3327903e+001  9.1086507e+000  0.0000000e+000  0.0000000e+000  0.0000000e+000
  5.8935334e+001  3.7486494e+002  2.9460421e+001  1.3174953e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000
  6.8997468e+001  3.5610113e+002  3.1278627e+001  1.3435645e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000
  8.0777529e+001  3.5149098e+002  3.0929116e+001  1.4676360e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000
  9.4568821e+001  3.3639164e+002  2.8306957e+001  1.4847084e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000
  1.1071472e+002  3.1545598e+002  2.6808542e+001  1.4402402e+001  5.5744935e-001  0.0000000e+000  0.0000000e+000
  1.2961725e+002  2.8639109e+002  2.4956972e+001  1.3200812e+001  1.2332752e+000  0.0000000e+000  0.0000000e+000
  1.5174703e+002  2.6324721e+002  2.2973138e+001  1.2381809e+001  2.7847166e+000  0.0000000e+000  0.0000000e+000
  1.7765507e+002  2.3974172e+002  2.0980258e+001  1.1444168e+001  3.4343497e+000  0.0000000e+000  0.0000000e+000
  2.0798644e+002  2.1680352e+002  1.9047537e+001  1.0467586e+001  5.2362353e+000  0.0000000e+000  0.0000000e+000
  2.4349634e+002  1.9498617e+002  1.7066910e+001  9.5003832e+000  5.5211116e+000  1.6655237e-001  0.0000000e+000
  2.8506890e+002  1.7459753e+002  1.5395670e+001  8.4944225e+000  6.9613542e+000  4.0105436e-001  0.0000000e+000
  3.3373922e+002  1.5507767e+002  1.3837590e+001  7.6435105e+000  7.9591490e+000  4.8942490e-001  0.0000000e+000
  3.9071912e+002  1.3809371e+002  1.2399208e+001  6.8481497e+000  7.6029900e+000  7.4004895e-001  0.0000000e+000
  4.5742729e+002  1.2263845e+002  1.1081234e+001  6.1140427e+000  7.9760153e+000  7.5127193e-001  0.0000000e+000
  5.3552466e+002  1.0866553e+002  9.8807260e+000  5.4427886e+000  7.9961832e+000  8.9336405e-001  0.0000000e+000
  6.2695575e+002  9.6097805e+001  8.7924886e+000  4.8333958e+000  7.3210560e+000  9.5945511e-001  0.0000000e+000
  7.3399702e+002  8.4841048e+001  7.8099977e+000  4.2832798e+000  7.0482798e+000  9.6865977e-001  0.0000000e+000
  8.5931364e+002  7.4687952e+001  6.9155029e+000  3.7811475e+000  6.6389727e+000  8.8447609e-001  0.0000000e+000
  1.0060258e+003  6.5775318e+001  6.1255860e+000  3.3408392e+000  6.1538258e+000  8.5021421e-001  0.0000000e+000
  1.1777864e+003  5.7856301e+001  5.4182469e+000  2.9474346e+000  5.6360627e+000  7.9788197e-001  0.0000000e+000
  1.3788719e+003  5.0835863e+001  4.7864233e+000  2.5969491e+000  5.0231732e+000  7.3628860e-001  0.0000000e+000
  1.6142892e+003  4.4624027e+001  4.2232888e+000  2.2854639e+000  4.5456657e+000  6.5544428e-001  0.0000000e+000
  1.8898997e+003  3.9136872e+001  3.7223553e+000  2.0092212e+000  4.0864528e+000  5.9554279e-001  1.6969012e-004
  2.2125656e+003  3.4297000e+001  3.2775335e+000  1.7646819e+000  3.6546182e+000  5.3659275e-001  6.6368841e-004
  2.5903209e+003  3.0033640e+001  2.8831648e+000  1.5485558e+000  3.2549252e+000  4.8039771e-001  1.8056372e-003
  3.0325710e+003  2.6274277e+001  2.5332075e+000  1.3572104e+000  2.8892613e+000  4.2795761e-001  2.8724040e-003
  3.5503273e+003  2.2979700e+001  2.2247667e+000  1.1892612e+000  2.5445114e+000  3.7974813e-001  5.4161965e-003
  4.1564810e+003  2.0086408e+001  1.9523575e+000  1.0413691e+000  2.2497137e+000  3.3369124e-001  6.6181087e-003
  4.8661244e+003  1.7547819e+001  1.7120486e+000  9.1128044e-001  1.9848020e+000  2.9481102e-001  9.1331114e-003
  5.6969265e+003  1.5322293e+001  1.5002834e+000  7.9696519e-001  1.7479236e+000  2.5983136e-001  9.2415053e-003
  6.6695730e+003  1.3372710e+001  1.3138565e+000  6.9660188e-001  1.5369509e+000  2.2854468e-001  1.0360462e-002
  7.8082811e+003  1.1666062e+001  1.1498874e+000  6.0856126e-001  1.3496561e+000  2.0068946e-001  1.0717675e-002
  9.1414028e+003  1.0173060e+001  1.0057954e+000  5.3139002e-001  1.1838238e+000  1.7598021e-001  1.0560680e-002
  1.0702131e+004  9.0770191e+000  8.9900739e-001  4.7449984e-001  1.0589352e+000  1.5763424e-001  9.7443528e-003
  1.2529325e+004  7.9424251e+000  7.8867722e-001  4.1566689e-001  9.3101709e-001  1.3823517e-001  9.2645603e-003
  1.4668479e+004  6.9523243e+000  6.9202746e-001  3.6424172e-001  8.1843312e-001  1.2145268e-001  8.6488376e-003
  1.7172854e+004  6.0888786e+000  6.0743258e-001  3.1932494e-001  7.1951126e-001  1.0670407e-001  7.9725274e-003
  2.0104806e+004  5.3363760e+000  5.3345034e-001  2.8012163e-001  6.3272421e-001  9.3766150e-002  7.1585531e-003
  2.3537336e+004  4.6809926e+000  4.6880311e-001  2.4593022e-001  5.5668800e-001  8.2434711e-002  6.5250867e-003
  2.7555907e+004  4.1105792e+000  4.1236069e-001  2.1613233e-001  4.9015641e-001  7.2524612e-002  5.9146638e-003
  3.2260576e+004  3.6144688e+000  3.6312465e-001  1.9018355e-001  4.3201288e-001  6.3869207e-002  5.3409102e-003
  3.7768482e+004  3.1832454e+000  3.2020819e-001  1.6760081e-001  3.8126112e-001  5.6319337e-002  4.8109187e-003
  4.4216762e+004  2.8088437e+000  2.8284854e-001  1.4797340e-001  3.3692654e-001  4.9721166e-002  4.3275667e-003
  5.1765969e+004  2.4840038e+000  2.5035446e-001  1.3092642e-001  2.9842501e-001  4.4004303e-002  3.8719104e-003
  6.0604066e+004  2.2024453e+000  2.2212535e-001  1.1613641e-001  2.6494221e-001  3.9036104e-002  3.4861619e-003
  7.0951106e+004  1.9586786e+000  1.9763376e-001  1.0332006e-001  2.3586686e-001  3.4724874e-002  3.1418112e-003
  8.3064715e+004  1.7479088e+000  1.7641690e-001  9.2229465e-002  2.1066021e-001  3.0989793e-002  2.8363886e-003
  9.7246502e+004  1.5659513e+000  1.5806920e-001  8.2647896e-002  1.8884832e-001  2.7759779e-002  2.5670544e-003
  1.1384957e+005  1.4091576e+000  1.4223558e-001  7.4386057e-002  1.7001496e-001  2.4972435e-002  2.3308390e-003
  1.3328731e+005  1.2743485e+000  1.2860544e-001  6.7278758e-002  1.5379514e-001  2.2573079e-002  2.1247949e-003
  1.5604369e+005  1.1587514e+000  1.1690693e-001  6.1181619e-002  1.3985989e-001  2.0511660e-002  1.9434788e-003
  1.8268531e+005  1.0599677e+000  1.0690404e-001  5.5969860e-002  1.2795048e-001  1.8751283e-002  1.7901092e-003
  2.1387550e+005  9.7589587e-001  9.8389317e-002  5.1533707e-002  1.1781029e-001  1.7252543e-002  1.6587901e-003
  2.5039084e+005  9.0471337e-001  9.1182249e-002  4.7777925e-002  1.0922591e-001  1.5983589e-002  1.5473200e-003
  2.9314052e+005  8.4483412e-001  8.5125269e-002  4.4619534e-002  1.0201083e-001  1.4916610e-002  1.4536913e-003
  3.4318892e+005  7.9487460e-001  8.0080698e-002  4.1986137e-002  9.6001891e-002  1.4027298e-002  1.3760535e-003
  4.0178218e+005  7.5362877e-001  7.5927909e-002  3.9814393e-002  9.1053915e-002  1.3293846e-002  1.3122318e-003
  4.7037917e+005  7.2003953e-001  7.2561259e-002  3.8048941e-002  8.7044195e-002  1.2698262e-002  1.2614474e-003
  5.5068784e+005  6.9318112e-001  6.9887637e-002  3.6641080e-002  8.3863865e-002  1.2224539e-002  1.2228104e-003
  6.4470776e+005  6.7222982e-001  6.7824339e-002  3.5547528e-002  8.1410608e-002  1.1857127e-002  1.1942085e-003
