  5.0000000e+000  0.0000000e+000  4.1933333e+000
  5.0000000e+000  1.0000000e+000  4.1700000e+000
  5.0000000e+000  2.0000000e+000  4.1466667e+000
  5.0000000e+000  3.0000000e+000  4.1233333e+000
  5.0000000e+000  4.0000000e+000  4.1000000e+000
  5.0000000e+000  5.0000000e+000  4.0766667e+000
  5.0000000e+000  6.0000000e+000  4.0533333e+000
  5.0000000e+000  7.0000000e+000  4.0300000e+000
  5.0000000e+000  8.0000000e+000  4.0066667e+000
  5.0000000e+000  9.0000000e+000  3.9833333e+000
  5.0000000e+000  1.0000000e+001  3.9600000e+000
  5.0000000e+000  1.1000000e+001  3.9000000e+000
  5.0000000e+000  1.2000000e+001  3.8400000e+000
  5.0000000e+000  1.3000000e+001  3.7800000e+000
  5.0000000e+000  1.4000000e+001  3.7200000e+000
  5.0000000e+000  1.5000000e+001  3.6600000e+000
  5.0000000e+000  1.6000000e+001  3.6000000e+000
  5.0000000e+000  1.7000000e+001  3.5400000e+000
  5.0000000e+000  1.8000000e+001  3.4800000e+000
  5.0000000e+000  1.9000000e+001  3.4200000e+000
  5.0000000e+000  2.0000000e+001  3.3600000e+000
  5.0000000e+000  2.1000000e+001  3.2846667e+000
  5.0000000e+000  2.2000000e+001  3.2093333e+000
  5.0000000e+000  2.3000000e+001  3.1340000e+000
  5.0000000e+000  2.4000000e+001  3.0586667e+000
  5.0000000e+000  2.5000000e+001  2.9833333e+000
  5.0000000e+000  2.6000000e+001  2.9080000e+000
  5.0000000e+000  2.7000000e+001  2.8326667e+000
  5.0000000e+000  2.8000000e+001  2.7573333e+000
  5.0000000e+000  2.9000000e+001  2.6820000e+000
  5.0000000e+000  3.0000000e+001  2.6066667e+000
  5.0000000e+000  3.1000000e+001  2.5360000e+000
  5.0000000e+000  3.2000000e+001  2.4653333e+000
  5.0000000e+000  3.3000000e+001  2.3946667e+000
  5.0000000e+000  3.4000000e+001  2.3240000e+000
  5.0000000e+000  3.5000000e+001  2.2533333e+000
  5.0000000e+000  3.6000000e+001  2.1826667e+000
  5.0000000e+000  3.7000000e+001  2.1120000e+000
  5.0000000e+000  3.8000000e+001  2.0413333e+000
  5.0000000e+000  3.9000000e+001  1.9706667e+000
  5.0000000e+000  4.0000000e+001  1.9000000e+000
  5.0000000e+000  4.1000000e+001  1.8456667e+000
  5.0000000e+000  4.2000000e+001  1.7913333e+000
  5.0000000e+000  4.3000000e+001  1.7370000e+000
  5.0000000e+000  4.4000000e+001  1.6826667e+000
  5.0000000e+000  4.5000000e+001  1.6283333e+000
  5.0000000e+000  4.6000000e+001  1.5740000e+000
  5.0000000e+000  4.7000000e+001  1.5196667e+000
  5.0000000e+000  4.8000000e+001  1.4653333e+000
