5.000000e+000	0.00000000000000000	         0.0	
5.000000e+000	0.01793039369851423	         1.0	
5.000000e+000	0.03576073751493526	         2.0	
5.000000e+000	0.05349103123487019	         3.0	
5.000000e+000	0.07112127485831901	         4.0	
5.000000e+000	0.08865146859967464	         5.0	
5.000000e+000	0.10608161224454415	         6.0	
5.000000e+000	0.12341170579292757	         7.0	
5.000000e+000	0.14064174945921781	         8.0	
5.000000e+000	0.15777174302902192	         9.0	
5.000000e+000	0.17480168650233996	        10.0	
5.000000e+000	0.19165296928815476	        11.0	
5.000000e+000	0.20824698058105637	        12.0	
5.000000e+000	0.22458372038104479	        13.0	
5.000000e+000	0.24066318868812001	        14.0	
5.000000e+000	0.25648538550228200	        15.0	
5.000000e+000	0.27205031082353082	        16.0	
5.000000e+000	0.28735796465186636	        17.0	
5.000000e+000	0.30240834698728880	        18.0	
5.000000e+000	0.31720145782979797	        19.0	
5.000000e+000	0.33173729717939399	        20.0	
5.000000e+000	0.34598299152789103	        21.0	
5.000000e+000	0.35990566715271055	        22.0	
5.000000e+000	0.37350532405385256	        23.0	
5.000000e+000	0.38678196244570984	        24.0	
5.000000e+000	0.39973558211388965	        25.0	
5.000000e+000	0.41236618305839184	        26.0	
5.000000e+000	0.42467376549360947	        27.0	
5.000000e+000	0.43665832920514952	        28.0	
5.000000e+000	0.44831987419301200	        29.0	
5.000000e+000	0.45965840067158986	        30.0	
5.000000e+000	0.47068391350045669	        31.0	
5.000000e+000	0.48140641753918595	        32.0	
5.000000e+000	0.49182591300217071	        33.0	
5.000000e+000	0.50194239988941092	        34.0	
5.000000e+000	0.51175587798651356	        35.0	
5.000000e+000	0.52126634750787160	        36.0	
5.000000e+000	0.53047380845348513	        37.0	
5.000000e+000	0.53937826060896110	        38.0	
5.000000e+000	0.54797970418869257	        39.0	
5.000000e+000	0.55627813919267943	        40.0	
5.000000e+000	0.56430858305821507	        41.0	
5.000000e+000	0.57210605322259267	        42.0	
5.000000e+000	0.57967054968581244	        43.0	
5.000000e+000	0.58700207266226712	        44.0	
5.000000e+000	0.59410062193756386	        45.0	
5.000000e+000	0.60096619751170288	        46.0	
5.000000e+000	0.60759879959907659	        47.0	
5.000000e+000	0.61399842798529258	        48.0	
5.000000e+000	0.62016508267035064	        49.0	
5.000000e+000	0.62609876386864360	        50.0	
5.000000e+000	0.63184020601882329	        51.0	
5.000000e+000	0.63743014377393414	        52.0	
5.000000e+000	0.64286857734836922	        53.0	
5.000000e+000	0.64815550652773557	        54.0	
5.000000e+000	0.65329093131203320	        55.0	
5.000000e+000	0.65827485191565493	        56.0	
5.000000e+000	0.66310726812420806	        57.0	
5.000000e+000	0.66778817993769235	        58.0	
5.000000e+000	0.67231758757050064	        59.0	
5.000000e+000	0.67669549080824032	        60.0	
5.000000e+000	0.68095619251663297	        61.0	
5.000000e+000	0.68513399571147549	        62.0	
5.000000e+000	0.68922890030701078	        63.0	
5.000000e+000	0.69324090630323854	        64.0	
5.000000e+000	0.69717001372159826	        65.0	
5.000000e+000	0.70101622254065066	        66.0	
5.000000e+000	0.70477953276039562	        67.0	
5.000000e+000	0.70845994440227267	        68.0	
5.000000e+000	0.71205745744484228	        69.0	
5.000000e+000	0.71557207188810446	        70.0	
5.000000e+000	0.71902379775135672	        71.0	
5.000000e+000	0.72243264503245652	        72.0	
5.000000e+000	0.72579861373140431	        73.0	
5.000000e+000	0.72912170384819985	        74.0	
5.000000e+000	0.73240191538284316	        75.0	
5.000000e+000	0.73563924833533423	        76.0	
5.000000e+000	0.73883370270567328	        77.0	
5.000000e+000	0.74198527849386009	        78.0	
5.000000e+000	0.74509397569989455	        79.0	
5.000000e+000	0.74815979432377688	        80.0	
5.000000e+000	0.75118773685961171	        81.0	
5.000000e+000	0.75418280582294295	        82.0	
5.000000e+000	0.75714500121377060	        83.0	
5.000000e+000	0.76007432301065525	        84.0	
5.000000e+000	0.76297077123503643	        85.0	
5.000000e+000	0.76583434588691401	        86.0	
5.000000e+000	0.76866504694484872	        87.0	
5.000000e+000	0.77146287443027972	        88.0	
5.000000e+000	0.77422782834320725	        89.0	
5.000000e+000	0.77695990866219178	        90.0	
5.000000e+000	0.77965625682223649	        91.0	
5.000000e+000	0.78231401425834424	        92.0	
5.000000e+000	0.78493318097051490	        93.0	
5.000000e+000	0.78751375695874859	        94.0	
5.000000e+000	0.79005574222304531	        95.0	
5.000000e+000	0.79255913676340517	        96.0	
5.000000e+000	0.79502394057982795	        97.0	
5.000000e+000	0.79745015367231376	        98.0	
5.000000e+000	0.79983777604086259	        99.0	
5.000000e+000	0.80218680768547446	       100.0	
5.000000e+000	0.80449510467704166	       101.0	
5.000000e+000	0.80676052308645685	       102.0	
5.000000e+000	0.80898306291371969	       103.0	
5.000000e+000	0.81116272415883028	       104.0	
5.000000e+000	0.81329950682178875	       105.0	
5.000000e+000	0.81539341090259498	       106.0	
5.000000e+000	0.81744443640124909	       107.0	
5.000000e+000	0.81945258331775095	       108.0	
5.000000e+000	0.82141785165210057	       109.0	
5.000000e+000	0.82334024140429807	       110.0	
5.000000e+000	0.82522546972577671	       111.0	
5.000000e+000	0.82707925376796998	       112.0	
5.000000e+000	0.82890159350943859	       113.0	
5.000000e+000	0.83069248895018244	       114.0	
5.000000e+000	0.83245194011164081	       115.0	
5.000000e+000	0.83417994697237441	       116.0	
