  5.0000000e+004  6.6033208e+002  5.6444146e+001  2.4163516e+001  0.0000000e+000  0.0000000e+000  0.0000000e+000
  5.6560828e+004  6.5974607e+002  5.7000349e+001  2.6530234e+001  3.5167673e-001  0.0000000e+000  0.0000000e+000
  6.3982546e+004  6.4475393e+002  5.6856613e+001  2.7336841e+001  8.6552412e-001  0.0000000e+000  0.0000000e+000
  7.2378116e+004  6.1915568e+002  5.5787432e+001  2.7312010e+001  1.7062891e+000  0.0000000e+000  0.0000000e+000
  8.1875325e+004  5.8676948e+002  5.4018931e+001  2.6856947e+001  2.6932350e+000  2.3403920e-002  0.0000000e+000
  9.2618724e+004  5.5514592e+002  5.1631077e+001  2.6018909e+001  3.7607670e+000  5.9846120e-002  0.0000000e+000
  1.0477183e+005  5.2220209e+002  4.8645898e+001  2.4873372e+001  5.0968385e+000  1.2567414e-001  0.0000000e+000
  1.1851964e+005  4.8711167e+002  4.5149398e+001  2.3452149e+001  6.5133998e+000  2.0398993e-001  0.0000000e+000
  1.3407138e+005  4.5419069e+002  4.1854243e+001  2.2080683e+001  7.9908388e+000  2.9603780e-001  0.0000000e+000
  1.5166376e+005  4.2249475e+002  3.8624764e+001  2.0666248e+001  9.6462111e+000  4.2104237e-001  0.0000000e+000
  1.7156456e+005  3.9156643e+002  3.5487974e+001  1.9181818e+001  1.1258556e+001  5.6825992e-001  0.0000000e+000
  1.9407667e+005  3.6148514e+002  3.2489558e+001  1.7791703e+001  1.2770134e+001  7.4775630e-001  0.0000000e+000
  2.1954275e+005  3.3367699e+002  2.9760557e+001  1.6461110e+001  1.4146081e+001  9.7461130e-001  0.0000000e+000
  2.4835039e+005  3.0727322e+002  2.7215188e+001  1.5175145e+001  1.5183007e+001  1.2396743e+000  0.0000000e+000
  2.8093808e+005  2.8204816e+002  2.4820437e+001  1.3948056e+001  1.5849720e+001  1.5320563e+000  0.0000000e+000
  3.1780181e+005  2.5884884e+002  2.2657265e+001  1.2817295e+001  1.6164291e+001  1.8166529e+000  0.0000000e+000
  3.5950267e+005  2.3714409e+002  2.0662861e+001  1.1754377e+001  1.6112793e+001  2.0407942e+000  0.0000000e+000
  4.0667538e+005  2.1675334e+002  1.8810593e+001  1.0751867e+001  1.5787678e+001  2.1831851e+000  0.0000000e+000
  4.6003793e+005  1.9804856e+002  1.7133215e+001  9.8347311e+000  1.5251900e+001  2.2472625e+000  0.0000000e+000
  5.2040253e+005  1.8072029e+002  1.5594262e+001  8.9832095e+000  1.4556945e+001  2.2452574e+000  0.0000000e+000
  5.8868796e+005  1.6463052e+002  1.4175534e+001  8.1901017e+000  1.3787328e+001  2.1950465e+000  0.0000000e+000
  6.6593358e+005  1.4991088e+002  1.2888002e+001  7.4657731e+000  1.2951554e+001  2.1109750e+000  0.0000000e+000
  7.5331510e+005  1.3636853e+002  1.1710150e+001  6.7982420e+000  1.2078786e+001  2.0088218e+000  0.0000000e+000
  8.5216252e+005  1.2389593e+002  1.0629598e+001  6.1820020e+000  1.1237033e+001  1.8961185e+000  0.0000000e+000
  9.6398036e+005  1.1251507e+002  9.6480529e+000  5.6200129e+000  1.0403884e+001  1.7726391e+000  1.5398713e-004
  1.0904706e+006  1.0209674e+002  8.7521450e+000  5.1046158e+000  9.5793472e+000  1.6484017e+000  3.8841746e-004
  1.2335584e+006  9.2557662e+001  7.9332975e+000  4.6320663e+000  8.8195187e+000  1.5295345e+000  7.9720755e-004
  1.3954217e+006  8.3873808e+001  7.1894894e+000  4.2016811e+000  8.0959164e+000  1.4117613e+000  1.2997215e-003
  1.5785241e+006  7.5943093e+001  6.5107478e+000  3.8077848e+000  7.3992293e+000  1.2965809e+000  1.8970534e-003
  1.7856526e+006  6.8734649e+001  5.8945627e+000  3.4496649e+000  6.7679384e+000  1.1912945e+000  2.7255230e-003
  2.0199598e+006  6.2175924e+001  5.3341137e+000  3.1233940e+000  6.1776667e+000  1.0911710e+000  3.7486228e-003
  2.2850120e+006  5.6207091e+001  4.8240319e+000  2.8259395e+000  5.6207889e+000  9.9542184e-001  5.0671480e-003
