1.6700000e+001	1.0000000e+000	2.2088865e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	1.1960997e+000	2.4627543e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	1.4306544e+000	2.7328171e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	1.7112053e+000	3.0165228e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	2.0467721e+000	3.3100908e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	2.4481435e+000	3.6082530e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	2.9282236e+000	3.9039268e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	3.5024474e+000	4.1877329e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	4.1892762e+000	4.4471529e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	5.0107919e+000	4.6648667e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	5.9934065e+000	4.8153002e+000	1.0000000e-025	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	7.1687116e+000	4.8574107e+000	2.2031683e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	8.5744937e+000	4.7202509e+000	2.1361710e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	1.0255949e+001	4.2784267e+000	1.9344588e-001	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	1.2267137e+001	3.3354094e+000	1.0000000e-025	1.0000000e-025	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	1.4672719e+001	1.7386012e+000	0.0000000e+000	7.0536425e-002	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.6700000e+001	1.7550035e+001	0.0000000e+000	0.0000000e+000	1.0000000e-025	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.9551221e+001	1.0000000e+000	1.9460808e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.9551221e+001	1.1960997e+000	2.1750752e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.9551221e+001	1.4306544e+000	2.4205533e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.9551221e+001	1.7112053e+000	2.6810019e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.9551221e+001	2.0467721e+000	2.9540768e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.9551221e+001	2.4481435e+000	3.2364795e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
1.9551221e+001	2.9282236e+000	3.5238361e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	0.0000000e+000	
