    0.01         18.725375
   0.011         46.297667
   0.012         99.165921
   0.014         335.11024
   0.016         855.91967
   0.018         1812.2247
    0.02         3360.2691
   0.023         7116.3624
   0.026         12981.749
    0.03         24673.438
   0.035         46251.307
    0.04         76039.093
   0.045         114116.24
    0.05         160276.07
   0.055         214155.22
    0.06         275321.07
    0.07         417738.38
    0.08         584220.11
    0.09         778358.82
     0.1         1130170.7
    0.11           1572726
    0.12         2100112.9
    0.14         3403350.1
    0.16         5009654.7
    0.18         6868110.8
     0.2         8919152.7
    0.23          12229299
    0.26          15690831
     0.3          20348921
    0.35          25929163
     0.4          31048103
    0.45          35624209
     0.5          39649516
    0.55          43153075
     0.6          46180283
     0.7          51007263
     0.8          54512411
     0.9          57012467
       1          58752096
     1.1          59915680
     1.2          60641283
     1.4          61167302
     1.6          60891248
     1.8          60140533
       2          59111713
     2.3          57298695
     2.6          55357740
       3          52768436
     3.5          49696389
       4          46883205
     4.5          44339659
       5          42048605
     5.5          39984340
       6          38120199
       7          34896097
       8          32212096
       9          29945602
      10          28006566
      11          26328494
      12          24861435
      14          22415981
      16          20454909
      18          18843895
      20          17494811
      23          15834291
      26          14492256
      30          13052852
      35          11647061
      40          10542415
      45         9647629.4
      50         8905516.9
      55         8280121.5
      60         7745836.1
      70         6877438.6
      80         6198013.7
      90         5650055.1
     100           5199494
     110         4822323.9
     120         4500850.2
     140         3978876.5
     160         3572792.3
     180         3247609.2
     100           5199494
     230         2660670.1
     260         2406089.9
     300         2138035.9
     350         1881911.1
     400         1683832.5
     450         1569524.6
     500         1434294.2
     550         1321874.1
     600         1226721.7
     700         1074487.3
     800         957654.61
     900         865035.93
    1000         789669.32
    2000         432044.21
    3000         302570.22
    4000         234759.69
    5000         192648.54
    6000         163894.17
    7000         142885.75
    8000         126855.99
    9000         114195.76
   10000         103940.95
-1                  -1
-2                  -2
