    0.01      5.776297e-76
   0.011     1.3507398e-61
   0.012     1.3159622e-51
   0.014        1.0891e-38
   0.016     9.4283932e-31
   0.018     2.0541953e-25
    0.02     1.3605585e-21
   0.023     1.5074731e-17
   0.026     1.0204141e-14
    0.03     4.8263935e-12
   0.035      9.736631e-10
    0.04      4.076644e-08
   0.045     6.4735124e-07
    0.05     5.4373395e-06
   0.055     2.9440753e-05
    0.06     0.00011637457
    0.07     0.00095637809
    0.08      0.0044851507
    0.09       0.014724446
     0.1       0.037986481
    0.11       0.082612358
    0.12        0.15844239
    0.14        0.44708741
    0.16        0.99200761
    0.18         1.8763476
     0.2         3.1725029
    0.23         6.0164209
    0.26         10.070593
     0.3         17.528072
    0.35         30.328194
     0.4         47.094547
    0.45         67.850007
     0.5         92.575671
    0.55         121.23531
     0.6         153.78438
     0.7         230.33612
     0.8          321.7024
     0.9         427.15917
       1          545.7721
     1.1         676.40823
     1.2         817.86745
     1.4         1127.9933
     1.6         1465.7098
     1.8         1821.4401
       2          2186.981
     2.3         2739.5191
     2.6         3282.7803
       3         3974.4617
     3.5          4767.772
       4         5472.5136
     4.5         6088.7736
       5         6621.9014
     5.5         7079.4278
       6         7469.4671
       7         8078.1084
       8         8503.3517
       9          8789.325
      10         8969.8643
      11         9070.6091
      12         9110.9484
      14         9065.6777
      16          8914.501
      18          8704.763
      20         8464.7672
      23         8083.5182
      26         7703.1232
      30         7221.4057
      35         6676.0971
      40         6195.9645
      45         5775.1427
      50         5405.7488
      55         5080.2067
      60         4791.8466
      70         4304.9453
      80          3910.475
      90         3584.9566
     100         3311.8979
     110         3079.4331
     120         2879.0309
     140          2551.169
     160         2294.2528
     180          2086.918
     100         3311.8979
     230         1708.6631
     260         1544.6808
     300         1371.4598
     350         1205.1957
     400         1077.2837
     450         975.40796
     500         891.67664
     550         821.76674
     600         762.89368
     700         668.80327
     800         596.07205
     900         538.16568
    1000         491.05128
    2000         268.03104
    3000         187.28241
    4000          145.2024
    5000         119.00387
    6000         101.02091
    7000         88.041183
    8000         78.182117
    9000         70.350019
   10000         63.961978
-1                  -1
-2                  -2
