    0.01          4663.231
   0.011         7623.4399
   0.012         11870.822
   0.014         25528.047
   0.016         48290.696
   0.018         82626.099
    0.02         130487.84
   0.023         230166.25
   0.026          364005.6
    0.03         591675.31
   0.035         940148.88
    0.04         1336277.8
   0.045         1756861.2
    0.05         2183497.3
   0.055         2602961.8
    0.06           3006449
    0.07         3746287.6
    0.08         4384810.1
    0.09         4923316.3
     0.1         5371087.2
    0.11         5739807.5
    0.12         6041069.7
    0.14           6481844
    0.16         6760965.7
    0.18         6926432.3
     0.2         7011637.5
    0.23         7037865.9
    0.26           6985820
     0.3         6846612.4
    0.35         6616445.3
     0.4         6362722.5
    0.45         6106378.4
     0.5         5857494.2
    0.55           5620712
     0.6         5397871.2
     0.7         4994787.1
     0.8         4644409.8
     0.9         4339572.7
       1           4073121
     1.1         3838817.6
     1.2         3631474.7
     1.4         3281473.5
     1.6         2997668.8
     1.8         2762914.1
       2           2565429
     2.3         2321567.5
     2.6         2124233.9
       3         1912643.3
     3.5         1706083.1
       4         1544025.1
     4.5         1413183.7
       5         1305060.6
     5.5         1214072.9
       6           1136385
       7         1010545.3
       8         912685.66
       9         834179.66
      10         769773.34
      11         715896.46
      12         670045.64
      14         596013.84
      16         538784.47
      18         493285.97
      20         456145.31
      23         411322.82
      26         375871.13
      30         338903.68
      35         303863.78
      40         277016.13
      45         255557.54
      50         238024.56
      55         223496.35
      60         211305.06
      70         194162.12
      80         178748.93
      90         166562.18
     100         156702.12
     110         148568.09
     120         141741.14
     140         130996.95
     160         122923.52
     180         116620.74
     100         156702.12
     230         105509.82
     260         100856.67
     300         96118.326
     350         91738.693
     400         88437.114
     450         85889.865
     500         83877.096
     550         82255.409
     600         80924.231
     700         78866.308
     800         77338.434
     900         76158.041
    1000          75223.18
    2000          71368.67
    3000          70299.87
    4000          69845.93
    5000         69609.842
    6000         69471.006
    7000         69382.319
    8000         69322.173
    9000         69279.485
   10000         69248.085
-1                  -1
-2                  -2
