    0.01     4.8712284e-83
   0.011     9.4750882e-71
   0.012     2.2109609e-61
   0.014     3.8799403e-48
   0.016     2.6536352e-39
   0.018      4.890685e-33
    0.02     2.1954521e-28
   0.023     2.6308263e-23
   0.026     1.1643378e-19
    0.03     3.7622812e-16
   0.035     4.3955431e-13
    0.04     6.6321824e-11
   0.045     2.7705999e-09
    0.05     4.9302533e-08
   0.055     4.8488659e-07
    0.06     3.1107807e-06
    0.07      5.331959e-05
    0.08     0.00042457551
    0.09      0.0020763248
     0.1      0.0073083683
    0.11       0.020392432
    0.12       0.047993015
    0.14        0.18602671
    0.16        0.52299875
    0.18         1.1904253
     0.2         2.3389714
    0.23         5.3155048
    0.26         10.282951
     0.3         20.911246
    0.35         42.225577
     0.4          74.25335
    0.45         118.59576
     0.5         176.55341
    0.55          249.1724
     0.6         337.28982
     0.7         562.56028
     0.8         856.27009
     0.9         1220.9564
       1          1658.294
     1.1          2169.371
     1.2         2754.8161
     1.4         4149.2476
     1.6         5838.3039
     1.8         7810.8923
       2             10054
     2.3         13876.376
     2.6         18171.692
       3         24475.346
     3.5         32985.021
       4         41861.971
     4.5         50823.338
       5          59662.69
     5.5         68237.122
       6         76453.038
       7         91607.978
       8         104944.82
       9         116500.01
      10         126407.73
      11          134837.5
      12         141963.55
      14         152947.55
      16         160484.46
      18         165441.76
      20         168470.23
      23          170422.3
      26         170247.38
      30         167961.37
      35         163265.75
      40         157617.03
      45         151649.29
      50         145695.88
      55         139929.02
      60         134432.63
      70          124365.4
      80         115521.94
      90         107780.15
     100         100986.46
     110         94997.706
     120         89691.402
     140         80729.498
     160         73461.233
     180          67451.32
     100         100986.46
     230         56182.095
     260         51159.367
     300         45784.472
     350         40554.976
     400         36473.815
     450         33187.388
     500         30474.587
     550         28195.477
     600         26258.823
     700         23147.078
     800         20724.064
     900         18781.375
    1000         17196.123
    2000         9569.5817
    3000         6747.7224
    4000         5266.4197
    5000          4331.104
    6000          3693.298
    7000         3228.9654
    8000         2871.5636
    9000         2587.0117
   10000         2356.5755
-1                  -1
-2                  -2
