    0.01                 0
   0.011                 0
   0.012                 0
   0.014                 0
   0.016    1.7445622e-273
   0.018    1.2534661e-207
    0.02    8.6183239e-166
   0.023    8.1058899e-126
   0.026     2.160946e-100
    0.03     2.5805641e-78
   0.035     7.7131339e-61
    0.04     2.0517845e-49
   0.045      1.958292e-41
    0.05     1.3851975e-35
   0.055     3.9027819e-31
    0.06     1.1942118e-27
    0.07     1.4490568e-22
    0.08     4.6789867e-19
    0.09     1.6838994e-16
     0.1     1.4656006e-14
    0.11      4.851588e-13
    0.12     8.0901224e-12
    0.14     5.6348017e-10
    0.16     1.1903262e-08
    0.18     1.1913529e-07
     0.2     7.2501435e-07
    0.23     5.8516359e-06
    0.26     2.8775947e-05
     0.3     0.00014669317
    0.35     0.00067673535
     0.4      0.0021825584
    0.45      0.0055614332
     0.5       0.012023625
    0.55       0.023057842
     0.6       0.040387079
     0.7        0.10172449
     0.8        0.21285916
     0.9        0.39182817
       1        0.65699378
     1.1          1.026389
     1.2         1.5172509
     1.4         2.9265439
     1.6         4.9973874
     1.8         7.8189532
       2         11.457507
     2.3         18.541944
     2.6         27.645348
       3           42.9446
     3.5         67.017105
       4         96.278469
     4.5         130.32731
       5         168.74792
     5.5         211.13782
       6         257.11688
       7         358.43668
       8         470.07712
       9         589.77876
      10         715.43436
      11          845.2056
      12         977.48877
      14         1244.3011
      16         1507.3293
      18          1760.845
      20         2001.2723
      23         2333.2702
      26         2628.9487
      30         2967.8515
      35         3310.4313
      40          3575.806
      45         3777.5565
      50         3927.6431
      55         4036.0784
      60         4111.0517
      70         4185.8306
      80         4190.9623
      90         4151.7304
     100         4084.6295
     110         4000.5074
     120         3906.5481
     140         3706.6265
     160         3506.8725
     180         3316.7408
     100         4084.6295
     230         2900.8348
     260         2691.6218
     300         2452.8405
     350          2206.599
     400         2005.1195
     450         1837.8308
     500          1696.979
     550         1576.8208
     600         1473.1219
     700         1303.2343
     800         1169.9395
     900         1062.5744
    1000         974.15941
    2000         541.98287
    3000         381.80307
    4000         296.95038
    5000         244.11119
    6000         207.77353
    7000         181.34965
    8000         161.06575
    9000         144.98956
   10000         132.00277
-1                  -1
-2                  -2
