0.020000	 2.235773e-10	 4.052847e-01
0.021000	 3.510542e-10	 4.052847e-01
0.022000	 5.097005e-10	 4.052847e-01
0.023000	 5.390540e-04	 4.219958e-01
0.024000	 7.449546e-03	 4.397621e-01
0.025000	 1.380012e-02	 4.397621e-01
0.026000	 1.966528e-02	 4.397621e-01
0.027000	 2.509894e-02	 4.397621e-01
0.028000	 3.014734e-02	 4.397621e-01
0.029000	 3.485032e-02	 4.397621e-01
0.030000	 3.924241e-02	 4.397621e-01
0.031000	 4.335370e-02	 4.397621e-01
0.032000	 4.721050e-02	 4.397621e-01
0.033000	 5.083594e-02	 4.397621e-01
0.034000	 5.425043e-02	 4.397621e-01
0.035000	 5.747204e-02	 4.397621e-01
0.036000	 6.051685e-02	 4.397621e-01
0.037000	 6.339917e-02	 4.397621e-01
0.038000	 6.613185e-02	 4.397621e-01
0.039000	 6.872637e-02	 4.397621e-01
0.040000	 7.271379e-02	 4.586744e-01
0.041000	 7.512170e-02	 4.586744e-01
0.042000	 7.741784e-02	 4.586744e-01
0.043000	 7.961002e-02	 4.586744e-01
0.044000	 8.170531e-02	 4.586744e-01
0.045000	 8.371017e-02	 4.586744e-01
0.046000	 8.563050e-02	 4.586744e-01
0.047000	 8.747168e-02	 4.586744e-01
0.048000	 8.923866e-02	 4.586744e-01
0.049000	 9.093598e-02	 4.586744e-01
0.050000	 9.256781e-02	 4.586744e-01
0.051000	 9.413801e-02	 4.586744e-01
0.052000	 9.565012e-02	 4.586744e-01
0.053000	 9.710743e-02	 4.586744e-01
0.054000	 9.851299e-02	 4.586744e-01
0.055000	 9.986960e-02	 4.586744e-01
0.056000	 1.033900e-01	 4.788336e-01
0.057000	 1.046973e-01	 4.788336e-01
0.058000	 1.059624e-01	 4.788336e-01
0.059000	 1.071875e-01	 4.788336e-01
0.060000	 1.083745e-01	 4.788336e-01
0.061000	 1.095253e-01	 4.788336e-01
0.062000	 1.106416e-01	 4.788336e-01
0.063000	 1.117252e-01	 4.788336e-01
0.064000	 1.127775e-01	 4.788336e-01
0.065000	 1.137999e-01	 4.788336e-01
0.066000	 1.147939e-01	 4.788336e-01
0.067000	 1.157607e-01	 4.788336e-01
0.068000	 1.167015e-01	 4.788336e-01
0.069000	 1.176174e-01	 4.788336e-01
0.070000	 1.185095e-01	 4.788336e-01
0.071000	 1.193788e-01	 4.788336e-01
0.072000	 1.229114e-01	 5.003515e-01
0.073000	 1.237721e-01	 5.003515e-01
0.074000	 1.246124e-01	 5.003515e-01
0.075000	 1.254332e-01	 5.003515e-01
0.076000	 1.262353e-01	 5.003515e-01
0.077000	 1.270193e-01	 5.003515e-01
0.078000	 1.277860e-01	 5.003515e-01
0.079000	 1.285360e-01	 5.003515e-01
0.080000	 1.292700e-01	 5.003515e-01
0.081000	 1.299885e-01	 5.003515e-01
0.082000	 1.306921e-01	 5.003515e-01
0.083000	 1.313813e-01	 5.003515e-01
0.084000	 1.320567e-01	 5.003515e-01
0.085000	 1.327188e-01	 5.003515e-01
0.086000	 1.333680e-01	 5.003515e-01
0.087000	 1.340047e-01	 5.003515e-01
0.088000	 1.377028e-01	 5.233532e-01
0.089000	 1.383476e-01	 5.233532e-01
0.090000	 1.389810e-01	 5.233532e-01
0.091000	 1.396035e-01	 5.233532e-01
0.092000	 1.402154e-01	 5.233532e-01
0.093000	 1.408171e-01	 5.233532e-01
0.094000	 1.414088e-01	 5.233532e-01
0.095000	 1.419910e-01	 5.233532e-01
0.096000	 1.425638e-01	 5.233532e-01
0.097000	 1.431276e-01	 5.233532e-01
0.098000	 1.436827e-01	 5.233532e-01
0.099000	 1.442293e-01	 5.233532e-01
0.100000	 1.447677e-01	 5.233532e-01
0.101000	 1.452981e-01	 5.233532e-01
0.102000	 1.458208e-01	 5.233532e-01
0.103000	 1.463360e-01	 5.233532e-01
0.104000	 1.502692e-01	 5.479783e-01
0.105000	 1.508011e-01	 5.479783e-01
0.106000	 1.513261e-01	 5.479783e-01
0.107000	 1.518443e-01	 5.479783e-01
0.108000	 1.523561e-01	 5.479783e-01
0.109000	 1.528615e-01	 5.479783e-01
0.110000	 1.533608e-01	 5.479783e-01
0.111000	 1.538540e-01	 5.479783e-01
0.112000	 1.543415e-01	 5.479783e-01
0.113000	 1.548232e-01	 5.479783e-01
0.114000	 1.552995e-01	 5.479783e-01
0.115000	 1.557703e-01	 5.479783e-01
0.116000	 1.562360e-01	 5.479783e-01
0.117000	 1.566965e-01	 5.479783e-01
0.118000	 1.571521e-01	 5.479783e-01
0.119000	 1.576028e-01	 5.479783e-01
0.120000	 1.618139e-01	 5.743831e-01
0.121000	 1.622869e-01	 5.743831e-01
0.122000	 1.627554e-01	 5.743831e-01
0.123000	 1.632196e-01	 5.743831e-01
0.124000	 1.636795e-01	 5.743831e-01
0.125000	 1.641353e-01	 5.743831e-01
0.126000	 1.645870e-01	 5.743831e-01
0.127000	 1.650348e-01	 5.743831e-01
0.128000	 1.654788e-01	 5.743831e-01
0.129000	 1.659190e-01	 5.743831e-01
0.130000	 1.663556e-01	 5.743831e-01
0.131000	 1.667886e-01	 5.743831e-01
0.132000	 1.672181e-01	 5.743831e-01
