29 29 0.6
0.11308 1.7955 4.65313 1.26696 0.38786 -0.0965158
0.021113 2.01625 5.22849 1.40392 0.462981 -0.119589
0.020402 2.08837 5.42155 1.42151 0.512646 -0.127221
0.016743 2.12364 5.51912 1.41387 0.552346 -0.131783
0.0053349 2.17377 5.64936 1.44734 0.566295 -0.135835
0.0050018 2.19176 5.69733 1.45273 0.577787 -0.137625
0.0041594 2.20109 5.72314 1.45072 0.588494 -0.139008
0.0036161 2.20142 5.72411 1.45034 0.589129 -0.139047
0.0034436 2.20173 5.72501 1.4501 0.589593 -0.139051
0.0013621 2.21524 5.76009 1.45912 0.593338 -0.14013
0.0012101 2.22005 5.77294 1.46046 0.596571 -0.140686
0.00099057 2.22254 5.77981 1.45995 0.599384 -0.141035
0.00074375 2.22264 5.7801 1.45987 0.599531 -0.141031
0.00070321 2.22273 5.78037 1.4598 0.599667 -0.141033
0.00037763 2.22273 5.78037 1.4598 0.599668 -0.141033
0.00036704 2.22273 5.78037 1.4598 0.599667 -0.141032
0.00030517 2.22617 5.78929 1.4621 0.600621 -0.141307
0.00024589 2.22732 5.79237 1.46243 0.601375 -0.141432
0.00019407 2.22791 5.79399 1.46233 0.602015 -0.141507
0.00010608 2.22793 5.79405 1.46231 0.602056 -0.141511
9.84e-05 2.22795 5.7941 1.4623 0.602076 -0.141508
7.64e-06 2.22795 5.7941 1.4623 0.602076 -0.141508
6.8e-06 2.22795 5.7941 1.4623 0.602076 -0.141508
5.001e-05 2.22865 5.79593 1.46277 0.602271 -0.141564
3.261e-05 2.22885 5.79647 1.46283 0.602405 -0.141587
2.382e-05 2.22895 5.79674 1.46281 0.602509 -0.141599
4.71e-06 2.22895 5.79674 1.46281 0.602509 -0.141599
4.13e-06 2.22895 5.79674 1.46281 0.602509 -0.141599
5.67e-06 2.22903 5.79694 1.46287 0.602524 -0.141603
