9.000000e+02  9.674834e-25  8.745861e-25  3.112340e-25  1.133102e-25  2.328968e-31  
1.800000e+03  6.218092e-24  5.294684e-24  2.601401e-24  5.390019e-25  1.459668e-30  
2.700000e+03  1.642066e-23  1.362431e-23  8.412738e-24  1.250047e-24  4.206412e-30  
3.600000e+03  3.133297e-23  2.561181e-23  1.553290e-23  2.213544e-24  8.865971e-30  
4.500000e+03  5.061143e-23  4.096690e-23  2.455577e-23  3.404485e-24  1.576731e-29  
5.400000e+03  7.392499e-23  5.942447e-23  3.532716e-23  5.140974e-24  2.094553e-29  
6.300000e+03  1.060063e-22  8.493078e-23  4.771491e-23  6.773359e-24  4.013870e-29  
7.200000e+03  1.370611e-22  1.093615e-22  6.160491e-23  8.580702e-24  4.932789e-29  
8.100000e+03  1.712949e-22  1.362318e-22  8.000812e-23  1.055203e-23  5.913767e-29  
9.000000e+03  2.085062e-22  1.653877e-22  9.683821e-23  1.267777e-23  9.313050e-29  
1.800000e+04  7.291995e-22  5.724867e-22  3.318135e-22  4.229695e-23  5.416650e-28  
2.700000e+04  1.427036e-21  1.116667e-21  6.410623e-22  8.192137e-23  1.635553e-27  
3.600000e+04  2.245244e-21  1.753890e-21  1.009025e-21  1.285223e-22  3.304118e-27  
4.500000e+04  3.144982e-21  2.453320e-21  1.417288e-21  1.795356e-22  5.708583e-27  
5.400000e+04  4.123049e-21  3.214390e-21  1.857159e-21  2.354965e-22  9.288920e-27  
6.300000e+04  5.156691e-21  4.019105e-21  2.318124e-21  2.948140e-22  1.348139e-26  
7.200000e+04  6.234863e-21  4.859369e-21  2.804966e-21  3.569233e-22  1.862173e-26  
8.100000e+04  7.341953e-21  5.722749e-21  3.309498e-21  4.141285e-22  2.541584e-26  
9.000000e+04  8.484265e-21  6.616085e-21  3.828882e-21  4.871612e-22  3.271279e-26  
1.350000e+05  1.442367e-20  1.129554e-20  6.572696e-21  8.353842e-22  8.906492e-26  
1.800000e+05  2.041791e-20  1.606062e-20  9.420747e-21  1.214852e-21  1.794524e-25  
2.250000e+05  2.625151e-20  2.079398e-20  1.229853e-20  1.605615e-21  3.043082e-25  
2.700000e+05  3.179284e-20  2.534881e-20  1.511796e-20  2.000038e-21  4.439441e-25  
3.150000e+05  3.699617e-20  2.967853e-20  1.784315e-20  2.379712e-21  5.557921e-25  
3.600000e+05  4.182305e-20  3.376355e-20  2.040207e-20  2.764653e-21  8.689377e-25  
4.050000e+05  4.625628e-20  3.757911e-20  2.288144e-20  3.161008e-21  1.032004e-24  
4.500000e+05  5.039816e-20  4.114935e-20  2.523729e-20  3.528619e-21  1.451164e-24  
4.950000e+05  5.429946e-20  4.447890e-20  2.753676e-20  3.886225e-21  1.668487e-24  
5.400000e+05  5.778781e-20  4.757497e-20  2.964112e-20  4.233099e-21  2.192736e-24  
5.850000e+05  6.097899e-20  5.044654e-20  3.162579e-20  4.568833e-21  2.773078e-24  
6.300000e+05  6.389203e-20  5.316688e-20  3.349405e-20  4.893242e-21  3.093147e-24  
6.750000e+05  6.654681e-20  5.561674e-20  3.524966e-20  5.217757e-21  3.772468e-24  
7.200000e+05  6.901378e-20  5.787569e-20  3.693823e-20  5.518977e-21  4.150241e-24  
7.650000e+05  7.120840e-20  5.995579e-20  3.847879e-20  5.809110e-21  4.925009e-24  
8.100000e+05  7.320398e-20  6.186915e-20  3.992005e-20  6.088350e-21  5.360787e-24  
8.550000e+05  7.501858e-20  6.366629e-20  4.126674e-20  6.356923e-21  6.227130e-24  
9.000000e+05  7.666908e-20  6.527938e-20  4.252370e-20  6.623219e-21  6.720843e-24  
1.080000e+06  8.194713e-20  7.051680e-20  4.677380e-20  7.555520e-21  1.033631e-23  
1.260000e+06  8.560151e-20  7.426751e-20  4.995098e-20  8.347826e-21  1.406561e-23  
1.440000e+06  8.813705e-20  7.694876e-20  5.230279e-20  9.009898e-21  1.828384e-23  
1.620000e+06  8.990439e-20  7.886807e-20  5.406329e-20  9.555357e-21  2.294923e-23  
1.800000e+06  9.108882e-20  8.022026e-20  5.536883e-20  1.000790e-20  2.801878e-23  
1.980000e+06  9.181800e-20  8.115905e-20  5.633034e-20  1.037800e-20  3.344873e-23  
2.160000e+06  9.219933e-20  8.176705e-20  5.702570e-20  1.067882e-20  3.801951e-23  
2.340000e+06  9.229647e-20  8.210607e-20  5.751264e-20  1.092129e-20  4.270031e-23  
2.520000e+06  9.215948e-20  8.222660e-20  5.782883e-20  1.111525e-20  4.746237e-23  
2.700000e+06  9.183428e-20  8.216919e-20  5.801087e-20  1.126915e-20  5.227784e-23  
2.880000e+06  9.135878e-20  8.196472e-20  5.807980e-20  1.139018e-20  6.474415e-23  
3.060000e+06  9.076254e-20  8.163845e-20  5.805366e-20  1.148381e-20  7.035987e-23  
3.240000e+06  9.007012e-20  8.121157e-20  5.795582e-20  1.155451e-20  7.596174e-23  
3.420000e+06  8.930192e-20  8.070949e-20  5.777997e-20  1.160932e-20  8.152516e-23  
3.600000e+06  8.848059e-20  8.013162e-20  5.754610e-20  1.164407e-20  9.293370e-23  
3.780000e+06  8.760806e-20  7.949917e-20  5.726292e-20  1.166491e-20  9.884933e-23  
3.960000e+06  8.670223e-20  7.882306e-20  5.693796e-20  1.167381e-20  1.046699e-22  
4.140000e+06  8.577259e-20  7.811252e-20  5.657774e-20  1.166999e-20  1.103793e-22  
4.320000e+06  8.481810e-20  7.736513e-20  5.617737e-20  1.165437e-20  1.159640e-22  
4.500000e+06  8.385194e-20  7.659564e-20  5.575061e-20  1.163029e-20  1.263341e-22  
4.680000e+06  8.287955e-20  7.580985e-20  5.530195e-20  1.159877e-20  1.319669e-22  
4.860000e+06  8.190566e-20  7.501289e-20  5.483554e-20  1.159087e-20  1.374477e-22  
5.040000e+06  8.099987e-20  7.428298e-20  5.442830e-20  1.155077e-20  1.427708e-22  
5.220000e+06  8.004191e-20  7.348485e-20  5.394534e-20  1.150545e-20  1.517667e-22  
5.400000e+06  7.909153e-20  7.268603e-20  5.345360e-20  1.145551e-20  1.569904e-22  
5.580000e+06  7.815078e-20  7.188907e-20  5.295550e-20  1.140148e-20  1.620479e-22  
5.760000e+06  7.725708e-20  7.113643e-20  5.249338e-20  1.136303e-20  1.669385e-22  
5.940000e+06  7.634490e-20  7.035459e-20  5.199379e-20  1.130440e-20  1.716623e-22  
6.120000e+06  7.544560e-20  6.957934e-20  5.149284e-20  1.124290e-20  1.794118e-22  
6.300000e+06  7.455986e-20  6.881176e-20  5.099175e-20  1.117886e-20  1.839679e-22  
6.480000e+06  7.368819e-20  6.805276e-20  5.049163e-20  1.112416e-20  1.883617e-22  
6.660000e+06  7.285519e-20  6.733026e-20  5.002049e-20  1.105733e-20  1.925956e-22  
6.840000e+06  7.201593e-20  6.659404e-20  4.952839e-20  1.098879e-20  1.966723e-22  
7.020000e+06  7.119128e-20  6.586796e-20  4.903952e-20  1.091873e-20  2.032578e-22  
7.200000e+06  7.038129e-20  6.515235e-20  4.855445e-20  1.084738e-20  2.071482e-22  
7.380000e+06  6.958596e-20  6.444746e-20  4.809046e-20  1.078315e-20  2.108907e-22  
7.560000e+06  6.882245e-20  6.377276e-20  4.761670e-20  1.071068e-20  2.144886e-22  
7.740000e+06  6.805838e-20  6.309220e-20  4.714790e-20  1.063741e-20  2.200890e-22  
7.920000e+06  6.730850e-20  6.242259e-20  4.668434e-20  1.056350e-20  2.234975e-22  
8.100000e+06  6.657262e-20  6.176394e-20  4.622621e-20  1.048906e-20  2.267714e-22  
8.280000e+06  6.586169e-20  6.112872e-20  4.578618e-20  1.042032e-20  2.299141e-22  
8.460000e+06  6.515479e-20  6.049362e-20  4.534108e-20  1.034584e-20  2.329292e-22  
8.640000e+06  6.446117e-20  5.986926e-20  4.490183e-20  1.027117e-20  2.376360e-22  
8.820000e+06  6.378055e-20  5.925550e-20  4.446848e-20  1.019640e-20  2.404744e-22  
9.000000e+06  6.311268e-20  5.865223e-20  4.404108e-20  1.012577e-20  2.431947e-22  
1.800000e+07  4.112047e-20  3.845212e-20  2.922581e-20  7.088905e-21  3.000501e-22  
2.700000e+07  3.032067e-20  2.840114e-20  2.165188e-20  5.323978e-21  2.811249e-22  
3.600000e+07  2.401882e-20  2.251858e-20  1.719259e-20  4.252177e-21  2.514849e-22  
4.500000e+07  1.993860e-20  1.870478e-20  1.429447e-20  3.547172e-21  2.245716e-22  
5.400000e+07  1.709602e-20  1.604580e-20  1.227132e-20  3.052135e-21  2.023033e-22  
6.300000e+07  1.500261e-20  1.408647e-20  1.077911e-20  2.685607e-21  1.840470e-22  
7.200000e+07  1.339485e-20  1.258103e-20  9.631806e-21  2.403084e-21  1.689610e-22  
8.100000e+07  1.211930e-20  1.138622e-20  8.720737e-21  2.178308e-21  1.563658e-22  
9.000000e+07  1.108113e-20  1.041347e-20  7.978644e-21  1.994946e-21  1.456502e-22  
1.800000e+08  6.151368e-21  5.789817e-21  4.446324e-21  1.118527e-21  8.927585e-23  
2.700000e+08  4.370590e-21  4.117183e-21  3.165775e-21  7.989932e-22  6.638523e-23  
3.600000e+08  3.438289e-21  3.240758e-21  2.493963e-21  6.308175e-22  5.372712e-23  
4.500000e+08  2.860792e-21  2.697554e-21  2.077216e-21  5.262575e-22  4.560877e-23  
5.400000e+08  2.466404e-21  2.326421e-21  1.792294e-21  4.546495e-22  3.992469e-23  
6.300000e+08  2.179249e-21  2.056101e-21  1.584659e-21  4.023938e-22  3.570640e-23  
7.200000e+08  1.960462e-21  1.850082e-21  1.426345e-21  3.625057e-22  3.244303e-23  
8.100000e+08  1.788023e-21  1.687666e-21  1.301492e-21  3.310180e-22  2.983837e-23  
9.000000e+08  1.648496e-21  1.556222e-21  1.200415e-21  3.055056e-22  2.770831e-23  
1.800000e+09  9.995864e-22  9.445172e-22  7.295914e-22  1.863712e-22  1.749308e-23  
2.700000e+09  7.740883e-22  7.317646e-22  5.656255e-22  1.447403e-22  1.379767e-23  
