1.200000e+03  1.275903e-24  1.153392e-24  4.104509e-25  1.494319e-25  3.071409e-31  
2.400000e+03  8.221870e-24  7.000895e-24  3.439701e-24  7.126951e-25  1.930045e-30  
3.600000e+03  2.175572e-23  1.805084e-23  1.114603e-23  1.656187e-24  5.573073e-30  
4.800000e+03  4.158284e-23  3.399014e-23  2.061414e-23  2.937655e-24  1.176627e-29  
6.000000e+03  6.726694e-23  5.444854e-23  3.263673e-23  4.524853e-24  2.095611e-29  
7.200000e+03  9.838331e-23  7.908524e-23  4.701526e-23  6.841881e-24  2.787542e-29  
8.400000e+03  1.412508e-22  1.131682e-22  6.357894e-23  9.025333e-24  5.348382e-29  
9.600000e+03  1.828371e-22  1.458864e-22  8.217988e-23  1.144651e-23  6.580255e-29  
1.080000e+04  2.287466e-22  1.819234e-22  1.068425e-22  1.409114e-23  7.897222e-29  
1.200000e+04  2.787167e-22  2.210789e-22  1.294466e-22  1.694677e-23  1.244904e-28  
2.400000e+04  9.825497e-22  7.713892e-22  4.470975e-22  5.699243e-23  7.298590e-28  
3.600000e+04  1.934440e-21  1.513715e-21  8.690021e-22  1.110498e-22  2.217099e-27  
4.800000e+04  3.058836e-21  2.389434e-21  1.374657e-21  1.750939e-22  4.501406e-27  
6.000000e+04  4.303303e-21  3.356897e-21  1.939286e-21  2.456599e-22  7.811098e-27  
7.200000e+04  5.663618e-21  4.415440e-21  2.551083e-21  3.234893e-22  1.275971e-26  
8.400000e+04  7.108654e-21  5.540458e-21  3.195604e-21  4.064100e-22  1.858450e-26  
9.600000e+04  8.623125e-21  6.720748e-21  3.879407e-21  4.936427e-22  2.575478e-26  
1.080000e+05  1.018529e-20  7.939013e-21  4.591175e-21  5.745091e-22  3.525869e-26  
1.200000e+05  1.180371e-20  9.204612e-21  5.326923e-21  6.777618e-22  4.551160e-26  
1.800000e+05  2.031483e-20  1.590906e-20  9.257228e-21  1.176586e-21  1.254423e-25  
2.400000e+05  2.904762e-20  2.284870e-20  1.340246e-20  1.728313e-21  2.552986e-25  
3.000000e+05  3.767020e-20  2.983881e-20  1.764806e-20  2.304015e-21  4.366741e-25  
3.600000e+05  4.597076e-20  3.665304e-20  2.185977e-20  2.891949e-21  6.419197e-25  
4.200000e+05  5.386285e-20  4.320907e-20  2.597790e-20  3.464631e-21  8.091796e-25  
4.800000e+05  6.127307e-20  4.946546e-20  2.989015e-20  4.050369e-21  1.273042e-24  
5.400000e+05  6.816097e-20  5.537472e-20  3.371695e-20  4.657905e-21  1.520710e-24  
6.000000e+05  7.466476e-20  6.096267e-20  3.738898e-20  5.227640e-21  2.149897e-24  
6.600000e+05  8.085069e-20  6.622810e-20  4.100163e-20  5.786503e-21  2.484341e-24  
7.200000e+05  8.645371e-20  7.117474e-20  4.434472e-20  6.332947e-21  3.280453e-24  
7.800000e+05  9.163786e-20  7.580993e-20  4.752653e-20  6.865941e-21  4.167320e-24  
8.400000e+05  9.642510e-20  8.023883e-20  5.054882e-20  7.384823e-21  4.668141e-24  
9.000000e+05  1.008397e-19  8.427714e-20  5.341450e-20  7.906570e-21  5.716495e-24  
9.600000e+05  1.049838e-19  8.804050e-20  5.619044e-20  8.395468e-21  6.313346e-24  
1.020000e+06  1.087248e-19  9.154368e-20  5.875146e-20  8.869657e-21  7.519765e-24  
1.080000e+06  1.121704e-19  9.480203e-20  6.116945e-20  9.329173e-21  8.214328e-24  
1.140000e+06  1.153452e-19  9.789044e-20  6.344990e-20  9.774121e-21  9.574558e-24  
1.200000e+06  1.182726e-19  1.007024e-19  6.559865e-20  1.021722e-20  1.036782e-23  
1.440000e+06  1.279576e-19  1.101095e-19  7.303567e-20  1.179768e-20  1.613979e-23  
1.680000e+06  1.351079e-19  1.172190e-19  7.883940e-20  1.317567e-20  2.220025e-23  
