1.000000e+02 6.105244e-22 6.024028e-22 4.863209e-22 1.189720e-22 0.000000e+00
1.023332e+02 6.312979e-22 6.193999e-22 4.987578e-22 1.216383e-22 0.000000e+00
1.047209e+02 6.510760e-22 6.388427e-22 5.119491e-22 1.238214e-22 0.000000e+00
1.071643e+02 6.713435e-22 6.573178e-22 5.259217e-22 1.265166e-22 0.000000e+00
1.096647e+02 6.921076e-22 6.765430e-22 5.391612e-22 1.292075e-22 0.000000e+00
1.122234e+02 7.133753e-22 6.946423e-22 5.531576e-22 1.313367e-22 0.000000e+00
1.148418e+02 7.351537e-22 7.153850e-22 5.663171e-22 1.339578e-22 0.000000e+00
1.175214e+02 7.574497e-22 7.349412e-22 5.802040e-22 1.365227e-22 0.000000e+00
1.202634e+02 7.802704e-22 7.552320e-22 5.948410e-22 1.390132e-22 0.000000e+00
1.230694e+02 8.036226e-22 7.762787e-22 6.102521e-22 1.419908e-22 0.000000e+00
1.259409e+02 8.255157e-22 7.959301e-22 6.246811e-22 1.442859e-22 0.000000e+00
1.288794e+02 8.498932e-22 8.184949e-22 6.398478e-22 1.470495e-22 0.000000e+00
1.318865e+02 8.748213e-22 8.395918e-22 6.539122e-22 1.496815e-22 0.000000e+00
1.349637e+02 8.981369e-22 8.614123e-22 6.686737e-22 1.521617e-22 0.000000e+00
1.381127e+02 9.241246e-22 8.839750e-22 6.841512e-22 1.550995e-22 0.000000e+00
1.413352e+02 9.483933e-22 9.048374e-22 7.003642e-22 1.578638e-22 0.000000e+00
1.446329e+02 9.754620e-22 9.288793e-22 7.173334e-22 1.604332e-22 0.000000e+00
1.480075e+02 1.000701e-21 9.511376e-22 7.330044e-22 1.627867e-22 0.000000e+00
1.514609e+02 1.028871e-21 9.740892e-22 7.493828e-22 1.655715e-22 0.000000e+00
1.549948e+02 1.055096e-21 9.977496e-22 7.643271e-22 1.687959e-22 0.000000e+00
1.586112e+02 1.081790e-21 1.022135e-21 7.821277e-22 1.710877e-22 0.000000e+00
1.623120e+02 1.111615e-21 1.047261e-21 7.984409e-22 1.737939e-22 0.000000e+00
1.660991e+02 1.139317e-21 1.073144e-21 8.154413e-22 1.769208e-22 0.000000e+00
1.699746e+02 1.167497e-21 1.096844e-21 8.308113e-22 1.797564e-22 0.000000e+00
1.739405e+02 1.196157e-21 1.121205e-21 8.491866e-22 1.822772e-22 0.000000e+00
1.779989e+02 1.225299e-21 1.149319e-21 8.658730e-22 1.851985e-22 0.000000e+00
1.821520e+02 1.257919e-21 1.175102e-21 8.832169e-22 1.885265e-22 0.000000e+00
1.864021e+02 1.288102e-21 1.201585e-21 9.012318e-22 1.907495e-22 0.000000e+00
1.907513e+02 1.318775e-21 1.225503e-21 9.199317e-22 1.941188e-22 0.000000e+00
1.952019e+02 1.349942e-21 1.253356e-21 9.367275e-22 1.971135e-22 0.000000e+00
1.997565e+02 1.381604e-21 1.281947e-21 9.567910e-22 1.997090e-22 0.000000e+00
2.044172e+02 1.413762e-21 1.307809e-21 9.748841e-22 2.026786e-22 0.000000e+00
2.091868e+02 1.443013e-21 1.334299e-21 9.936216e-22 2.052201e-22 0.000000e+00
2.140676e+02 1.476099e-21 1.365036e-21 1.010230e-21 2.081251e-22 0.000000e+00
2.190623e+02 1.509687e-21 1.392878e-21 1.030243e-21 2.113973e-22 0.000000e+00
2.241735e+02 1.543779e-21 1.421378e-21 1.048059e-21 2.142065e-22 0.000000e+00
2.294040e+02 1.578375e-21 1.450547e-21 1.066471e-21 2.173720e-22 0.000000e+00
2.347565e+02 1.613479e-21 1.480394e-21 1.085489e-21 2.200441e-22 0.000000e+00
2.402340e+02 1.645248e-21 1.506973e-21 1.105123e-21 2.230606e-22 0.000000e+00
2.458392e+02 1.681293e-21 1.538135e-21 1.125382e-21 2.264251e-22 0.000000e+00
2.515752e+02 1.717847e-21 1.565910e-21 1.146276e-21 2.292593e-22 0.000000e+00
2.574450e+02 1.750850e-21 1.598422e-21 1.164662e-21 2.324291e-22 0.000000e+00
2.634518e+02 1.788351e-21 1.627426e-21 1.183608e-21 2.350378e-22 0.000000e+00
2.695987e+02 1.826365e-21 1.657022e-21 1.203123e-21 2.379694e-22 0.000000e+00
2.758891e+02 1.860602e-21 1.691589e-21 1.223213e-21 2.412260e-22 0.000000e+00
2.823262e+02 1.899565e-21 1.722460e-21 1.243886e-21 2.448107e-22 0.000000e+00
2.889136e+02 1.934603e-21 1.753946e-21 1.265151e-21 2.477899e-22 0.000000e+00
2.956546e+02 1.974518e-21 1.786053e-21 1.283590e-21 2.501397e-22 0.000000e+00
3.025529e+02 2.014950e-21 1.814134e-21 1.306011e-21 2.537406e-22 0.000000e+00
3.096122e+02 2.051223e-21 1.847433e-21 1.325529e-21 2.566986e-22 0.000000e+00
3.168361e+02 2.087860e-21 1.881374e-21 1.345574e-21 2.599592e-22 0.000000e+00
3.242287e+02 2.129682e-21 1.911097e-21 1.369759e-21 2.625458e-22 0.000000e+00
3.317937e+02 2.167117e-21 1.946268e-21 1.387268e-21 2.654215e-22 0.000000e+00
3.395352e+02 2.209895e-21 1.977092e-21 1.408930e-21 2.685870e-22 0.000000e+00
3.474573e+02 2.248129e-21 2.013518e-21 1.431142e-21 2.720440e-22 0.000000e+00
3.555643e+02 2.291862e-21 2.045465e-21 1.453911e-21 2.747830e-22 0.000000e+00
3.638605e+02 2.330894e-21 2.077948e-21 1.473408e-21 2.777994e-22 0.000000e+00
3.723502e+02 2.370288e-21 2.110972e-21 1.497260e-21 2.810942e-22 0.000000e+00
3.810380e+02 2.415415e-21 2.149902e-21 1.517759e-21 2.846688e-22 0.000000e+00
3.899285e+02 2.455606e-21 2.184091e-21 1.538745e-21 2.874805e-22 0.000000e+00
3.990264e+02 2.496158e-21 2.218836e-21 1.560222e-21 2.905577e-22 0.000000e+00
4.083367e+02 2.542680e-21 2.254141e-21 1.582195e-21 2.939012e-22 0.000000e+00
4.178641e+02 2.584029e-21 2.284364e-21 1.604669e-21 2.964453e-22 0.000000e+00
4.276138e+02 2.625738e-21 2.320732e-21 1.627646e-21 3.003152e-22 0.000000e+00
4.375911e+02 2.667809e-21 2.357674e-21 1.646945e-21 3.033716e-22 0.000000e+00
4.478011e+02 2.716165e-21 2.395195e-21 1.670898e-21 3.055929e-22 0.000000e+00
4.582493e+02 2.759033e-21 2.427370e-21 1.695369e-21 3.091483e-22 0.000000e+00
4.689414e+02 2.802263e-21 2.465989e-21 1.716039e-21 3.118553e-22 0.000000e+00
4.798828e+02 2.845853e-21 2.499132e-21 1.737148e-21 3.159118e-22 0.000000e+00
4.910796e+02 2.889805e-21 2.538867e-21 1.758697e-21 3.191053e-22 0.000000e+00
5.025377e+02 2.934118e-21 2.572993e-21 1.785135e-21 3.214142e-22 0.000000e+00
5.142630e+02 2.985194e-21 2.613860e-21 1.807618e-21 3.250809e-22 0.000000e+00
5.262620e+02 3.030311e-21 2.648986e-21 1.830551e-21 3.278498e-22 0.000000e+00
5.385409e+02 3.075791e-21 2.684583e-21 1.853938e-21 3.308454e-22 0.000000e+00
5.511063e+02 3.121635e-21 2.720657e-21 1.873167e-21 3.340676e-22 4.936304e-27
5.639649e+02 3.167845e-21 2.763764e-21 1.897428e-21 3.375165e-22 9.744239e-27
5.771235e+02 3.214421e-21 2.800869e-21 1.922153e-21 3.400273e-22 1.340400e-26
5.905892e+02 3.261364e-21 2.838460e-21 1.942606e-21 3.439225e-22 1.603645e-26
6.043690e+02 3.308675e-21 2.876543e-21 1.968223e-21 3.468662e-22 1.783454e-26
6.184703e+02 3.356355e-21 2.915121e-21 1.989492e-21 3.500232e-22 1.907000e-26
6.329007e+02 3.404407e-21 2.954198e-21 2.016014e-21 3.533934e-22 2.003597e-26
6.476677e+02 3.452831e-21 2.993777e-21 2.038111e-21 3.557798e-22 2.077684e-26
6.627793e+02 3.501629e-21 3.026831e-21 2.060607e-21 3.595689e-22 2.137343e-26
6.782435e+02 3.550802e-21 3.067358e-21 2.088485e-21 3.623617e-22 2.196982e-26
6.940685e+02 3.600353e-21 3.108400e-21 2.111825e-21 3.653544e-22 2.259738e-26
7.102627e+02 3.650284e-21 3.149961e-21 2.135572e-21 3.685467e-22 2.317409e-26
7.268348e+02 3.700596e-21 3.184744e-21 2.159728e-21 3.719382e-22 2.370601e-26
7.437936e+02 3.751292e-21 3.227284e-21 2.184296e-21 3.755291e-22 2.429956e-26
7.611480e+02 3.802375e-21 3.270355e-21 2.204101e-21 3.780801e-22 2.485333e-26
7.789074e+02 3.853846e-21 3.306459e-21 2.229461e-21 3.808185e-22 2.547411e-26
7.970811e+02 3.905709e-21 3.350535e-21 2.255241e-21 3.849922e-22 2.605442e-26
8.156788e+02 3.957965e-21 3.387521e-21 2.281445e-21 3.881086e-22 2.670396e-26
8.347105e+02 4.010619e-21 3.432617e-21 2.302740e-21 3.914109e-22 2.731050e-26
8.541863e+02 4.063674e-21 3.470501e-21 2.329757e-21 3.936330e-22 2.798752e-26
8.741164e+02 4.108939e-21 3.516636e-21 2.351797e-21 3.973001e-22 2.861829e-26
8.945116e+02 4.162726e-21 3.555435e-21 2.379637e-21 3.998762e-22 2.932045e-26
9.153826e+02 4.216923e-21 3.594668e-21 2.402431e-21 4.039067e-22 2.997269e-26
9.367406e+02 4.271535e-21 3.634339e-21 2.425589e-21 4.068345e-22 3.069709e-26
9.585970e+02 4.326564e-21 3.682533e-21 2.454666e-21 4.099354e-22 3.136751e-26
9.809633e+02 4.382016e-21 3.723156e-21 2.478594e-21 4.132087e-22 3.211075e-26
1.003851e+03 4.437894e-21 3.764230e-21 2.502894e-21 4.166542e-22 3.292943e-26
1.027274e+03 4.485480e-21 3.805762e-21 2.527569e-21 4.189652e-22 3.369019e-26
1.051242e+03 4.542147e-21 3.847755e-21 2.552620e-21 4.227482e-22 3.438812e-26
1.075770e+03 4.599253e-21 3.890215e-21 2.578052e-21 4.253867e-22 3.530102e-26
1.100870e+03 4.656805e-21 3.941607e-21 2.603867e-21 4.295059e-22 3.615144e-26
1.126556e+03 4.714806e-21 3.985078e-21 2.630067e-21 4.324697e-22 3.693454e-26
1.152842e+03 4.764166e-21 4.029030e-21 2.656656e-21 4.355936e-22 3.779407e-26
1.179740e+03 4.823005e-21 4.073471e-21 2.683637e-21 4.388770e-22 3.873281e-26
1.207266e+03 4.882311e-21 4.118405e-21 2.705106e-21 4.423196e-22 3.959902e-26
1.235434e+03 4.942089e-21 4.155065e-21 2.732844e-21 4.445779e-22 4.054448e-26
1.264260e+03 4.992952e-21 4.200939e-21 2.760983e-21 4.483326e-22 4.141171e-26
1.293758e+03 5.053614e-21 4.247324e-21 2.789526e-21 4.508941e-22 4.235813e-26
1.323945e+03 5.114766e-21 4.294224e-21 2.812431e-21 4.549594e-22 4.338665e-26
1.354835e+03 5.176414e-21 4.341646e-21 2.841757e-21 4.578220e-22 4.433064e-26
1.386447e+03 5.228880e-21 4.389597e-21 2.865384e-21 4.608328e-22 4.535648e-26
1.418796e+03 5.291464e-21 4.428946e-21 2.895506e-21 4.639911e-22 4.646708e-26
1.451900e+03 5.354564e-21 4.477908e-21 2.919869e-21 4.672967e-22 4.748642e-26
1.485776e+03 5.408288e-21 4.527418e-21 2.944590e-21 4.707492e-22 4.859007e-26
1.520442e+03 5.472366e-21 4.568168e-21 2.975912e-21 4.743483e-22 4.978096e-26
1.555918e+03 5.536983e-21 4.618727e-21 3.001390e-21 4.767103e-22 5.087336e-26
1.592221e+03 5.602146e-21 4.669855e-21 3.027236e-21 4.805970e-22 5.205236e-26
1.629371e+03 5.657670e-21 4.712064e-21 3.059792e-21 4.846298e-22 5.312508e-26
1.667388e+03 5.723872e-21 4.764282e-21 3.086416e-21 4.874120e-22 5.448317e-26
1.706292e+03 5.790644e-21 4.817089e-21 3.113420e-21 4.903318e-22 5.573413e-26
1.746104e+03 5.847587e-21 4.860819e-21 3.140807e-21 4.933887e-22 5.687029e-26
1.786845e+03 5.915446e-21 4.914760e-21 3.168581e-21 4.965821e-22 5.830469e-26
1.828536e+03 5.983900e-21 4.959523e-21 3.196746e-21 4.999119e-22 5.962317e-26
1.871200e+03 6.042337e-21 5.014628e-21 3.225307e-21 5.033776e-22 6.081742e-26
1.914859e+03 6.111931e-21 5.060453e-21 3.254267e-21 5.069792e-22 6.232340e-26
1.959538e+03 6.171389e-21 5.106795e-21 3.283630e-21 5.107165e-22 6.370374e-26
2.005258e+03 6.242158e-21 5.163669e-21 3.313401e-21 5.145895e-22 6.517995e-26
2.052045e+03 6.313566e-21 5.211119e-21 3.343585e-21 5.171700e-22 6.675521e-26
2.099924e+03 6.374653e-21 5.269234e-21 3.374185e-21 5.213095e-22 6.819477e-26
2.148921e+03 6.447293e-21 5.317824e-21 3.398491e-21 5.241494e-22 6.973173e-26
2.199060e+03 6.520600e-21 5.366969e-21 3.429905e-21 5.271175e-22 7.136948e-26
2.250369e+03 6.583403e-21 5.426974e-21 3.461750e-21 5.316536e-22 7.286015e-26
2.302875e+03 6.657998e-21 5.477308e-21 3.494030e-21 5.348798e-22 7.444954e-26
2.356607e+03 6.721973e-21 5.528222e-21 3.519912e-21 5.382336e-22 7.614124e-26
2.411592e+03 6.797897e-21 5.579725e-21 3.553043e-21 5.417146e-22 7.793871e-26
2.467860e+03 6.863084e-21 5.642345e-21 3.586624e-21 5.453229e-22 7.957537e-26
2.525441e+03 6.940376e-21 5.695103e-21 3.613729e-21 5.490584e-22 8.159026e-26
2.584365e+03 7.018404e-21 5.748476e-21 3.648190e-21 5.529212e-22 8.316243e-26
2.644665e+03 7.085516e-21 5.802472e-21 3.676128e-21 5.554470e-22 8.512005e-26
2.706371e+03 7.164972e-21 5.857099e-21 3.711489e-21 5.595603e-22 8.719170e-26
2.769517e+03 7.233399e-21 5.912367e-21 3.740278e-21 5.638010e-22 8.908662e-26
2.834136e+03 7.314325e-21 5.979135e-21 3.776561e-21 5.666949e-22 9.109292e-26
2.900263e+03 7.384107e-21 6.035763e-21 3.806221e-21 5.711865e-22 9.290888e-26
2.967933e+03 7.466543e-21 6.093058e-21 3.836311e-21 5.743251e-22 9.514416e-26
3.037182e+03 7.537722e-21 6.151028e-21 3.873998e-21 5.775848e-22 9.718578e-26
3.108046e+03 7.621708e-21 6.209682e-21 3.904991e-21 5.824514e-22 9.934315e-26
3.180564e+03 7.706521e-21 6.269030e-21 3.936429e-21 5.859559e-22 1.016202e-25
3.254774e+03 7.779902e-21 6.329080e-21 3.975567e-21 5.895816e-22 1.040206e-25
3.330716e+03 7.866325e-21 6.389841e-21 4.007940e-21 5.933287e-22 1.062095e-25
3.408429e+03 7.941203e-21 6.451322e-21 4.040775e-21 5.971971e-22 1.085180e-25
3.487956e+03 8.029275e-21 6.513531e-21 4.074076e-21 6.011872e-22 1.109504e-25
3.569338e+03 8.105690e-21 6.576478e-21 4.115214e-21 6.052990e-22 1.135107e-25
3.652619e+03 8.195448e-21 6.640170e-21 4.149493e-21 6.080254e-22 1.158389e-25
3.737843e+03 8.273437e-21 6.704617e-21 4.184254e-21 6.123778e-22 1.186612e-25
