2.500000000E-02	0.000000000E+00	0.000000000E+00
2.500000000E-02	6.575871404E-03	1.000000000E+01
2.500000000E-02	2.616977934E-02	2.000000000E+01
2.500000000E-02	5.838313147E-02	3.000000000E+01
2.500000000E-02	1.025581237E-01	4.000000000E+01
2.500000000E-02	1.577818110E-01	5.000000000E+01
2.500000000E-02	2.228834728E-01	6.000000000E+01
2.500000000E-02	2.964228112E-01	7.000000000E+01
2.500000000E-02	3.766714297E-01	8.000000000E+01
2.500000000E-02	4.615955345E-01	9.000000000E+01
2.500000000E-02	5.488519187E-01	1.000000000E+02
2.500000000E-02	6.358104443E-01	1.100000000E+02
2.500000000E-02	7.196137594E-01	1.200000000E+02
2.500000000E-02	7.972792735E-01	1.300000000E+02
2.500000000E-02	8.658407131E-01	1.400000000E+02
2.500000000E-02	9.225186138E-01	1.500000000E+02
2.500000000E-02	9.649025711E-01	1.600000000E+02
2.500000000E-02	9.911242767E-01	1.700000000E+02
2.500000000E-02	1.000000000E+00	1.800000000E+02
5.000000000E-02	0.000000000E+00	0.000000000E+00
5.000000000E-02	8.239935224E-03	1.000000000E+01
5.000000000E-02	3.246836624E-02	2.000000000E+01
5.000000000E-02	7.130410042E-02	3.000000000E+01
5.000000000E-02	1.227257988E-01	4.000000000E+01
5.000000000E-02	1.844016534E-01	5.000000000E+01
5.000000000E-02	2.540021773E-01	6.000000000E+01
5.000000000E-02	3.294121686E-01	7.000000000E+01
5.000000000E-02	4.087969677E-01	8.000000000E+01
5.000000000E-02	4.905276448E-01	9.000000000E+01
5.000000000E-02	5.730124536E-01	1.000000000E+02
5.000000000E-02	6.545053726E-01	1.100000000E+02
5.000000000E-02	7.329627199E-01	1.200000000E+02
5.000000000E-02	8.059994013E-01	1.300000000E+02
5.000000000E-02	8.709658979E-01	1.400000000E+02
5.000000000E-02	9.251352176E-01	1.500000000E+02
5.000000000E-02	9.659634086E-01	1.600000000E+02
5.000000000E-02	9.913722961E-01	1.700000000E+02
5.000000000E-02	1.000000000E+00	1.800000000E+02
1.000000000E-01	0.000000000E+00	0.000000000E+00
1.000000000E-01	1.772287426E-02	1.000000000E+01
1.000000000E-01	6.840528362E-02	2.000000000E+01
1.000000000E-01	1.452190715E-01	3.000000000E+01
1.000000000E-01	2.386680439E-01	4.000000000E+01
1.000000000E-01	3.387464969E-01	5.000000000E+01
1.000000000E-01	4.369146032E-01	6.000000000E+01
1.000000000E-01	5.273677836E-01	7.000000000E+01
1.000000000E-01	6.073826729E-01	8.000000000E+01
1.000000000E-01	6.768428750E-01	9.000000000E+01
1.000000000E-01	7.372629992E-01	1.000000000E+02
1.000000000E-01	7.906911531E-01	1.100000000E+02
1.000000000E-01	8.388016139E-01	1.200000000E+02
1.000000000E-01	8.823533732E-01	1.300000000E+02
1.000000000E-01	9.210500120E-01	1.400000000E+02
1.000000000E-01	9.537323643E-01	1.500000000E+02
1.000000000E-01	9.787805632E-01	1.600000000E+02
1.000000000E-01	9.945898001E-01	1.700000000E+02
1.000000000E-01	1.000000000E+00	1.800000000E+02
2.000000000E-01	0.000000000E+00	0.000000000E+00
2.000000000E-01	3.435890335E-02	1.000000000E+01
2.000000000E-01	1.299930888E-01	2.000000000E+01
2.000000000E-01	2.672304847E-01	3.000000000E+01
2.000000000E-01	4.208352146E-01	4.000000000E+01
2.000000000E-01	5.675878271E-01	5.000000000E+01
2.000000000E-01	6.917053419E-01	6.000000000E+01
2.000000000E-01	7.865902015E-01	7.000000000E+01
2.000000000E-01	8.533244307E-01	8.000000000E+01
2.000000000E-01	8.975027853E-01	9.000000000E+01
2.000000000E-01	9.260681112E-01	1.000000000E+02
2.000000000E-01	9.451445372E-01	1.100000000E+02
2.000000000E-01	9.590725928E-01	1.200000000E+02
2.000000000E-01	9.703460583E-01	1.300000000E+02
2.000000000E-01	9.800122569E-01	1.400000000E+02
2.000000000E-01	9.881931197E-01	1.500000000E+02
2.000000000E-01	9.945454497E-01	1.600000000E+02
2.000000000E-01	9.986025696E-01	1.700000000E+02
2.000000000E-01	1.000000000E+00	1.800000000E+02
3.000000000E-01	0.000000000E+00	0.000000000E+00
3.000000000E-01	4.875420570E-02	1.000000000E+01
3.000000000E-01	1.806225056E-01	2.000000000E+01
3.000000000E-01	3.592849609E-01	3.000000000E+01
3.000000000E-01	5.426854454E-01	4.000000000E+01
3.000000000E-01	6.988384597E-01	5.000000000E+01
3.000000000E-01	8.134334936E-01	6.000000000E+01
3.000000000E-01	8.879186958E-01	7.000000000E+01
3.000000000E-01	9.322549847E-01	8.000000000E+01
3.000000000E-01	9.577192723E-01	9.000000000E+01
3.000000000E-01	9.728303757E-01	1.000000000E+02
3.000000000E-01	9.825235155E-01	1.100000000E+02
3.000000000E-01	9.891184426E-01	1.200000000E+02
3.000000000E-01	9.936109149E-01	1.300000000E+02
3.000000000E-01	9.965372615E-01	1.400000000E+02
3.000000000E-01	9.983245594E-01	1.500000000E+02
3.000000000E-01	9.993385903E-01	1.600000000E+02
3.000000000E-01	9.998465152E-01	1.700000000E+02
3.000000000E-01	1.000000000E+00	1.800000000E+02
4.000000000E-01	0.000000000E+00	0.000000000E+00
4.000000000E-01	6.383422827E-02	1.000000000E+01
4.000000000E-01	2.314165297E-01	2.000000000E+01
4.000000000E-01	4.450938763E-01	3.000000000E+01
4.000000000E-01	6.448408102E-01	4.000000000E+01
4.000000000E-01	7.943508632E-01	5.000000000E+01
4.000000000E-01	8.874637261E-01	6.000000000E+01
4.000000000E-01	9.376369251E-01	7.000000000E+01
4.000000000E-01	9.629700499E-01	8.000000000E+01
4.000000000E-01	9.767615133E-01	9.000000000E+01
4.000000000E-01	9.856002464E-01	1.000000000E+02
4.000000000E-01	9.916784902E-01	1.100000000E+02
4.000000000E-01	9.955665674E-01	1.200000000E+02
4.000000000E-01	9.977176235E-01	1.300000000E+02
