 7.400000000e+00  0.000000000e+00  0.000000000e+00
 7.400000000e+00  2.251146796e-04  1.000000000e+00
 7.400000000e+00  9.002875184e-04  2.000000000e+00
 7.400000000e+00  2.025004036e-03  3.000000000e+00
 7.400000000e+00  3.598403524e-03  4.000000000e+00
 7.400000000e+00  5.619273767e-03  5.000000000e+00
 7.400000000e+00  8.086043870e-03  6.000000000e+00
 7.400000000e+00  1.099677561e-02  7.000000000e+00
 7.400000000e+00  1.434915325e-02  8.000000000e+00
 7.400000000e+00  1.814047176e-02  9.000000000e+00
 7.400000000e+00  2.236762407e-02  1.000000000e+01
 7.400000000e+00  2.702708771e-02  1.100000000e+01
 7.400000000e+00  3.211491097e-02  1.200000000e+01
 7.400000000e+00  3.762669865e-02  1.300000000e+01
 7.400000000e+00  4.355759827e-02  1.400000000e+01
 7.400000000e+00  4.990228684e-02  1.500000000e+01
 7.400000000e+00  5.665495846e-02  1.600000000e+01
 7.400000000e+00  6.380931299e-02  1.700000000e+01
 7.400000000e+00  7.135854642e-02  1.800000000e+01
 7.400000000e+00  7.929534310e-02  1.900000000e+01
 7.400000000e+00  8.761186979e-02  2.000000000e+01
 7.400000000e+00  9.629977207e-02  2.100000000e+01
 7.400000000e+00  1.053501732e-01  2.200000000e+01
 7.400000000e+00  1.147536755e-01  2.300000000e+01
 7.400000000e+00  1.245003645e-01  2.400000000e+01
 7.400000000e+00  1.345798153e-01  2.500000000e+01
 7.400000000e+00  1.449811020e-01  2.600000000e+01
 7.400000000e+00  1.556928097e-01  2.700000000e+01
 7.400000000e+00  1.667030490e-01  2.800000000e+01
 7.400000000e+00  1.779994721e-01  2.900000000e+01
 7.400000000e+00  1.895692926e-01  3.000000000e+01
 7.400000000e+00  2.013993058e-01  3.100000000e+01
 7.400000000e+00  2.134759119e-01  3.200000000e+01
 7.400000000e+00  2.257851399e-01  3.300000000e+01
 7.400000000e+00  2.383126741e-01  3.400000000e+01
 7.400000000e+00  2.510438802e-01  3.500000000e+01
 7.400000000e+00  2.639638337e-01  3.600000000e+01
 7.400000000e+00  2.770573486e-01  3.700000000e+01
 7.400000000e+00  2.903090064e-01  3.800000000e+01
 7.400000000e+00  3.037031862e-01  3.900000000e+01
 7.400000000e+00  3.172240942e-01  4.000000000e+01
 7.400000000e+00  3.308557941e-01  4.100000000e+01
 7.400000000e+00  3.445822374e-01  4.200000000e+01
 7.400000000e+00  3.583872935e-01  4.300000000e+01
 7.400000000e+00  3.722547793e-01  4.400000000e+01
 7.400000000e+00  3.861684901e-01  4.500000000e+01
 7.400000000e+00  4.001122285e-01  4.600000000e+01
 7.400000000e+00  4.140698346e-01  4.700000000e+01
 7.400000000e+00  4.280252153e-01  4.800000000e+01
 7.400000000e+00  4.419623734e-01  4.900000000e+01
 7.400000000e+00  4.558654371e-01  5.000000000e+01
 7.400000000e+00  4.697186889e-01  5.100000000e+01
 7.400000000e+00  4.835065943e-01  5.200000000e+01
 7.400000000e+00  4.972138307e-01  5.300000000e+01
 7.400000000e+00  5.108253159e-01  5.400000000e+01
 7.400000000e+00  5.243262370e-01  5.500000000e+01
 7.400000000e+00  5.377020780e-01  5.600000000e+01
 7.400000000e+00  5.509386490e-01  5.700000000e+01
 7.400000000e+00  5.640221132e-01  5.800000000e+01
 7.400000000e+00  5.769390154e-01  5.900000000e+01
 7.400000000e+00  5.896763089e-01  6.000000000e+01
 7.400000000e+00  6.022213832e-01  6.100000000e+01
 7.400000000e+00  6.145620900e-01  6.200000000e+01
 7.400000000e+00  6.266867696e-01  6.300000000e+01
 7.400000000e+00  6.385842764e-01  6.400000000e+01
 7.400000000e+00  6.502440035e-01  6.500000000e+01
