1.000000e+03 6.710641e-21 6.198356e-21 4.540219e-21 9.138435e-22 3.117932e-26
1.024220e+03 6.854670e-21 6.313154e-21 4.614520e-21 9.304806e-22 3.182069e-26
1.049027e+03 7.000263e-21 6.429509e-21 4.708124e-21 9.428010e-22 3.282834e-26
1.074435e+03 7.147401e-21 6.547425e-21 4.785291e-21 9.558354e-22 3.348146e-26
1.100459e+03 7.296069e-21 6.691245e-21 4.863800e-21 9.643929e-22 3.451217e-26
1.127112e+03 7.446249e-21 6.812614e-21 4.943657e-21 9.788230e-22 3.542623e-26
1.154411e+03 7.573625e-21 6.935549e-21 5.024871e-21 9.887098e-22 3.621407e-26
1.182372e+03 7.726403e-21 7.060050e-21 5.107448e-21 1.004553e-21 3.713313e-26
1.211009e+03 7.880638e-21 7.186118e-21 5.191394e-21 1.015778e-21 3.818929e-26
1.240340e+03 8.036310e-21 7.313753e-21 5.276717e-21 1.027661e-21 3.910900e-26
1.270382e+03 8.193400e-21 7.442954e-21 5.363422e-21 1.040203e-21 4.016608e-26
1.301151e+03 8.325807e-21 7.573719e-21 5.451515e-21 1.053407e-21 4.136560e-26
1.332666e+03 8.485302e-21 7.706048e-21 5.520845e-21 1.067277e-21 4.241850e-26
1.364943e+03 8.646155e-21 7.839938e-21 5.611504e-21 1.081816e-21 4.331287e-26
1.398003e+03 8.808342e-21 7.975386e-21 5.703566e-21 1.091444e-21 4.465111e-26
1.431863e+03 8.944365e-21 8.084387e-21 5.776257e-21 1.107286e-21 4.583044e-26
1.466543e+03 9.108794e-21 8.222607e-21 5.870907e-21 1.118149e-21 4.683914e-26
1.502064e+03 9.274493e-21 8.362376e-21 5.966973e-21 1.129618e-21 4.798903e-26
1.538444e+03 9.441441e-21 8.503688e-21 6.043045e-21 1.141692e-21 4.928650e-26
1.575706e+03 9.580760e-21 8.646541e-21 6.120136e-21 1.154371e-21 5.073667e-26
1.613870e+03 9.749777e-21 8.761321e-21 6.219996e-21 1.167657e-21 5.200187e-26
1.652959e+03 9.919976e-21 8.906900e-21 6.299295e-21 1.181550e-21 5.306761e-26
1.692994e+03 1.006148e-20 9.054004e-21 6.401773e-21 1.196054e-21 5.463630e-26
1.733999e+03 1.023362e-20 9.172088e-21 6.483283e-21 1.205287e-21 5.600394e-26
1.775998e+03 1.040687e-20 9.321884e-21 6.565812e-21 1.220976e-21 5.752771e-26
1.819013e+03 1.055038e-20 9.442059e-21 6.649361e-21 1.231333e-21 5.883545e-26
1.863070e+03 1.072544e-20 9.594520e-21 6.733929e-21 1.248210e-21 6.029722e-26
1.908195e+03 1.090154e-20 9.748472e-21 6.842610e-21 1.259691e-21 6.191940e-26
1.954412e+03 1.104687e-20 9.871861e-21 6.929388e-21 1.271721e-21 6.330681e-26
2.001749e+03 1.122465e-20 1.002843e-20 7.017183e-21 1.284300e-21 6.485193e-26
2.050232e+03 1.140339e-20 1.015385e-20 7.105994e-21 1.297427e-21 6.656145e-26
2.099889e+03 1.155038e-20 1.031301e-20 7.195818e-21 1.311102e-21 6.844107e-26
2.150750e+03 1.173067e-20 1.044042e-20 7.286656e-21 1.325325e-21 7.006487e-26
2.202842e+03 1.191186e-20 1.056870e-20 7.378503e-21 1.333921e-21 7.185569e-26
2.256195e+03 1.206032e-20 1.073152e-20 7.447036e-21 1.349207e-21 7.381970e-26
2.310841e+03 1.224292e-20 1.086175e-20 7.540723e-21 1.358817e-21 7.550698e-26
2.366811e+03 1.239218e-20 1.099283e-20 7.635415e-21 1.375164e-21 7.736360e-26
2.424136e+03 1.257612e-20 1.115923e-20 7.731109e-21 1.385780e-21 7.939634e-26
2.482850e+03 1.276085e-20 1.129221e-20 7.827803e-21 1.396890e-21 8.112810e-26
2.542985e+03 1.291131e-20 1.142602e-20 7.900357e-21 1.414809e-21 8.352425e-26
2.604578e+03 1.309724e-20 1.159591e-20 7.998866e-21 1.426919e-21 8.561511e-26
2.667662e+03 1.324834e-20 1.173157e-20 8.098366e-21 1.439518e-21 8.738008e-26
2.732273e+03 1.343540e-20 1.186804e-20 8.173259e-21 1.452604e-21 8.983846e-26
