1            1            1            
5            0.221309     0.0173355    
6            0.421718     0.017444     
10           0.0343589    0.0195554    
11           0.0668877    0.0195734    
13           0.000166919  0.0197245    
14           0.000236039  0.019728     
18           0.00634137   0.0199199    
19           0.0122259    0.0199225    
21           6.70827e-06  0.019958     
22           9.38546e-06  0.0199582    
-1           -1           -1           
3            3            3            
5            1.4651e-05   0.000217     
6            9.43281e-05  0.0003255    
10           0.0020658    0.00243686   
11           0.0035529    0.00245487   
13           1.7759e-05   0.00260605   
14           2.646e-05    0.0026095    
18           0.00032186   0.00280143   
19           0.00055841   0.00280404   
21           5.41e-07     0.0028395    
22           8.04221e-07  0.00283973   
-1           -1           -1           
5            5            5            
6            5.40141e-09  0.0001085    
8            0.00312821   0.00213541   
11           3.06781e-05  0.00223787   
13           0.0323221    0.00238905   
16           0.00024753   0.00255987   
19           1.2748e-06   0.00258704   
21           0.0011115    0.0026225    
-1           -1           -1           
6            6            6            
8            0.00480691   0.00202691   
10           2.04171e-05  0.00211136   
11           1.93151e-05  0.00212937   
13           0.00325261   0.00228055   
14           0.0288901    0.002284     
16           0.000243921  0.00245137   
18           6.49682e-07  0.00247593   
19           6.21102e-07  0.00247854   
21           0.0001107    0.002514     
22           0.000976493  0.00251423   
-1           -1           -1           
8            8            8            
10           1.27743e-05  8.445e-05    
11           4.65177e-05  0.00010246   
18           5.95832e-05  0.00044902   
19           9.07301e-05  0.00045163   
-1           -1           -1           
10           10           10           
13           0.00038723   0.00016919   
16           0.00013153   0.00034001   
21           7.3928e-05   0.00040264   
-1           -1           -1           
11           11           11           
13           2.99625e-05  0.00015118   
14           0.000292486  0.00015463   
16           0.000154076  0.000322     
21           9.19067e-06  0.00038463   
22           7.58636e-05  0.00038486   
-1           -1           -1           
13           13           13           
18           0.000119401  0.00019538   
19           2.11982e-05  0.00019799   
-1           -1           -1           
14           14           14           
19           0.00012221   0.00019454   
-1           -1           -1           
16           16           16           
18           2.1646e-06   2.456e-05    
19           5.9782e-06   2.717e-05    
-1           -1           -1           
18           18           18           
21           1.8299e-06   3.807e-05    
27           1.0865e-07   3.91e-05     
-1           -1           -1           
19           19           19           
21           4.658e-08    3.546e-05    
22           4.2586e-07   3.569e-05    
27           2.7699e-08   3.649e-05    
-1           -1           -1           
-2           -2           -2           
