1            1            1            
5            0.00927327   0.00123795   
6            0.0184189    0.00123826   
-1           -1           -1           
3            3            3            
5            5.7926e-05   3.291e-05    
6            0.00012042   3.322e-05    
-1           -1           -1           
5            5            5            
6            5.45278e-16  3.1e-07      
8            3.41139e-06  4.966e-05    
-1           -1           -1           
6            6            6            
8            3.17959e-06  4.935e-05    
-1           -1           -1           
-2           -2           -2           
