1            1            1            
5            0.21674      0.0164814    
6            0.413889     0.0165789    
10           0.0331819    0.0185728    
11           0.0646149    0.0185887    
13           0.00014962   0.0187332    
14           0.00021201   0.0187362    
18           0.00586619   0.0189074    
19           0.011217     0.0189096    
21           4.28589e-06  0.0189421    
22           6.00769e-06  0.0189422    
-1           -1           -1           
3            3            3            
5            1.44469e-05  0.0002097    
6            9.10735e-05  0.0003072    
10           0.00183809   0.00230108   
11           0.00318188   0.00231702   
13           1.49499e-05  0.00246148   
14           2.22739e-05  0.00246449   
18           0.000274859  0.00263572   
19           0.000479487  0.00263794   
21           3.29878e-07  0.00267036   
22           4.89657e-07  0.00267054   
-1           -1           -1           
5            5            5            
6            4.4252e-09   9.75e-05     
8            0.003072     0.00201062   
11           2.883e-05    0.00210732   
13           0.029742     0.00225178   
16           0.00022782   0.00240315   
19           1.07e-06     0.00242824   
21           0.00073484   0.00246066   
-1           -1           -1           
6            6            6            
8            0.00461282   0.00191312   
10           1.91061e-05  0.00199388   
11           1.80001e-05  0.00200982   
13           0.00298892   0.00215428   
14           0.0265531    0.00215729   
16           0.000222041  0.00230565   
18           5.44723e-07  0.00232852   
19           5.21303e-07  0.00233074   
21           7.31244e-05  0.00236316   
22           0.000644983  0.00236334   
-1           -1           -1           
8            8            8            
10           1.27585e-05  8.076e-05    
11           4.42112e-05  9.67e-05     
18           5.11166e-05  0.0004154    
19           7.8454e-05   0.00041762   
-1           -1           -1           
10           10           10           
13           0.000360689  0.0001604    
16           0.00011177   0.00031177   
21           4.14389e-05  0.00036928   
-1           -1           -1           
11           11           11           
13           2.84592e-05  0.00014446   
14           0.00027592   0.00014747   
16           0.000129599  0.00029583   
21           5.14451e-06  0.00035334   
22           4.24027e-05  0.00035352   
-1           -1           -1           
13           13           13           
18           8.36222e-05  0.00017424   
19           1.4981e-05   0.00017646   
-1           -1           -1           
14           14           14           
19           8.51742e-05  0.00017345   
-1           -1           -1           
16           16           16           
18           1.65491e-06  2.287e-05    
19           4.43332e-06  2.509e-05    
-1           -1           -1           
18           18           18           
21           8.89809e-07  3.464e-05    
27           7.49439e-08  3.485e-05    
-1           -1           -1           
19           19           19           
21           2.2422e-08   3.242e-05    
22           2.0398e-07   3.26e-05     
27           1.9459e-08   3.263e-05    
-1           -1           -1           
-2           -2           -2           
