    0.01                 0
   0.011                 0
   0.012                 0
   0.014                 0
   0.016                 0
   0.018                 0
    0.02                 0
   0.023                 0
   0.026     1.1595103e-12
    0.03     4.2116124e-11
   0.035     2.5251394e-10
    0.04     8.0954754e-10
   0.045     1.9526303e-09
    0.05     3.9811418e-09
   0.055     7.2541463e-09
    0.06     1.2190127e-08
    0.07     2.9020445e-08
    0.08     5.8998244e-08
    0.09     1.0758339e-07
     0.1     1.8116104e-07
    0.11     2.8703325e-07
    0.12     4.3341062e-07
    0.14     8.8501642e-07
    0.16     1.6195212e-06
    0.18     2.7344806e-06
     0.2     4.3412057e-06
    0.23     7.9500147e-06
    0.26     1.3426127e-05
     0.3     2.4578471e-05
    0.35     4.6794699e-05
     0.4     8.1282219e-05
    0.45     0.00013176209
     0.5     0.00020238253
    0.55     0.00029769818
     0.6        0.00042265
     0.7     0.00078304235
     0.8      0.0013300951
     0.9      0.0021153537
       1      0.0031948438
     1.1      0.0046285786
     1.2      0.0064800998
     1.4       0.011705777
     1.6       0.019435282
     1.8       0.030264091
       2       0.044809919
     2.3       0.074981461
     2.6        0.11709124
       3        0.19550403
     3.5         0.3362121
       4        0.53279316
     4.5        0.79350409
       5         1.1256684
     5.5         1.5356278
       6         2.0287407
       7         3.2811459
       8         4.9076773
       9         6.9208158
      10         9.3229794
      11         12.108665
      12         15.266343
      14         22.630748
      16         31.257414
      18         40.966727
      20         51.577137
      23         68.808317
      26         87.161855
      30         112.63957
      35         145.01253
      40         176.96347
      45         207.78721
      50         237.05838
      55         264.54278
      60         290.13453
      70         335.60967
      80         373.85352
      90         405.59781
     100         431.66617
     110         452.85513
     120         469.88656
     140         493.92142
     160         507.82966
     180         514.54255
     100         431.66617
     230         512.16099
     260         503.35007
     300          487.5832
     350         465.16148
     400          442.2549
     450         420.13879
     500         399.34535
     550         380.04926
     600         362.25464
     700         330.83985
     800         304.23698
     900         281.55983
    1000         262.06708
    2000         156.76884
    3000         113.51003
    4000         89.745678
    5000         74.547373
    6000         64.037293
    7000         56.214828
    8000         50.169336
    9000         45.388224
   10000         41.512538
-1                  -1
-2                  -2
