0.204400E+01 0.000000E+00
0.208581E+01 0.411399E-06
0.210660E+01 0.134038E-05
0.211400E+01 0.185459E-05
0.211950E+01 0.230895E-05
0.212790E+01 0.313137E-05
0.213625E+01 0.411399E-05
0.214700E+01 0.564057E-05
0.215690E+01 0.732642E-05
0.216900E+01 0.977757E-05
0.218450E+01 0.135911E-04
0.220180E+01 0.188037E-04
0.221480E+01 0.234280E-04
0.223420E+01 0.315148E-04
0.225368E+01 0.411399E-04
0.228150E+01 0.576237E-04
0.230700E+01 0.756886E-04
0.233820E+01 0.101770E-03
0.237740E+01 0.140939E-03
0.241020E+01 0.179251E-03
0.244680E+01 0.228018E-03
0.248590E+01 0.287087E-03
0.253290E+01 0.367409E-03
0.255643E+01 0.411399E-03
0.261190E+01 0.524578E-03
0.266040E+01 0.634184E-03
0.274530E+01 0.848808E-03
0.280900E+01 0.102795E-02
0.290450E+01 0.132423E-02
0.300000E+01 0.165300E-02
0.312500E+01 0.213155E-02
0.323440E+01 0.259372E-02
0.342580E+01 0.349304E-02
0.356930E+01 0.423588E-02
0.378470E+01 0.544558E-02
0.400000E+01 0.674600E-02
0.425000E+01 0.833565E-02
0.462500E+01 0.108335E-01
0.500000E+01 0.134300E-01
0.550000E+01 0.169947E-01
0.600000E+01 0.206100E-01
0.675000E+01 0.259973E-01
0.700000E+01 0.277700E-01
0.800000E+01 0.347000E-01
0.900000E+01 0.413300E-01
0.100000E+02 0.476300E-01
0.110000E+02 0.536000E-01
0.120000E+02 0.592300E-01
0.130000E+02 0.645300E-01
0.140000E+02 0.695800E-01
0.150000E+02 0.743600E-01
0.160000E+02 0.789100E-01
0.180000E+02 0.873300E-01
0.200000E+02 0.950000E-01
0.220000E+02 0.102000E+00
0.240000E+02 0.108500E+00
0.260000E+02 0.114400E+00
0.280000E+02 0.120000E+00
0.300000E+02 0.125100E+00
0.400000E+02 0.146500E+00
0.500000E+02 0.162700E+00
0.600000E+02 0.175600E+00
0.800000E+02 0.195000E+00
0.100000E+03 0.209200E+00
0.150000E+03 0.232800E+00
0.200000E+03 0.247700E+00
0.300000E+03 0.265900E+00
0.400000E+03 0.276900E+00
0.500000E+03 0.284500E+00
0.600000E+03 0.290000E+00
0.800000E+03 0.297700E+00
0.100000E+04 0.302800E+00
0.150000E+04 0.310500E+00
0.200000E+04 0.314800E+00
0.300000E+04 0.319600E+00
0.400000E+04 0.322400E+00
0.500000E+04 0.324100E+00
0.600000E+04 0.325300E+00
0.800000E+04 0.327000E+00
0.100000E+05 0.328000E+00
0.150000E+05 0.329400E+00
0.200000E+05 0.330200E+00
0.300000E+05 0.331000E+00
0.400000E+05 0.331500E+00
0.500000E+05 0.331800E+00
0.600000E+05 0.331900E+00
0.800000E+05 0.332200E+00
0.100000E+06 0.332300E+00
 -1 -1
 -2 -2
